C6-160,306862.516,6691992.741,41.992,,26/11/2024 15:55:37.000
C6-161,306862.515,6691992.740,41.992,,26/11/2024 15:55:38.000
C6-162,306862.516,6691992.741,41.989,,26/11/2024 15:55:39.000
C6-163,306862.512,6691992.739,41.987,,26/11/2024 15:55:40.000
C6-164,306862.514,6691992.741,41.986,,26/11/2024 15:55:41.000
C6-165,306862.518,6691992.740,41.993,,26/11/2024 15:55:42.000
C6-166,306862.512,6691992.737,41.990,,26/11/2024 15:55:43.000
C6-167,306862.519,6691992.739,41.989,,26/11/2024 15:55:44.000
C6-168,306862.520,6691992.741,41.990,,26/11/2024 15:55:45.000
C6-169,306862.513,6691992.735,41.985,,26/11/2024 15:55:46.000
C6-170,306862.515,6691992.737,41.986,,26/11/2024 15:55:47.000
C6-171,306862.517,6691992.738,41.988,,26/11/2024 15:55:48.000
C6-172,306862.517,6691992.733,41.986,,26/11/2024 15:55:49.000
C6-173,306862.517,6691992.735,41.992,,26/11/2024 15:55:50.000
C6-174,306862.519,6691992.739,42.003,,26/11/2024 15:55:51.000
C6-175,306862.522,6691992.733,41.996,,26/11/2024 15:55:52.000
C6-176,306862.519,6691992.738,41.997,,26/11/2024 15:55:53.000
C6-177,306862.519,6691992.733,41.997,,26/11/2024 15:55:54.000
C6-178,306862.519,6691992.730,41.995,,26/11/2024 15:55:55.000
C6-179,306862.518,6691992.734,42.009,,26/11/2024 15:55:56.000
C6-180,306862.522,6691992.730,41.994,,26/11/2024 15:55:57.000
C6-181,306862.524,6691992.732,41.992,,26/11/2024 15:55:58.000
C6-182,306862.521,6691992.730,41.988,,26/11/2024 15:55:59.000
C6-183,306862.520,6691992.733,42.001,,26/11/2024 15:56:00.000
C6-184,306862.522,6691992.729,41.992,,26/11/2024 15:56:01.000
C6-185,306862.522,6691992.730,41.996,,26/11/2024 15:56:02.000
C6-186,306862.521,6691992.731,41.991,,26/11/2024 15:56:03.000
C6-187,306862.521,6691992.735,41.996,,26/11/2024 15:56:04.000
C6-188,306862.522,6691992.733,41.992,,26/11/2024 15:56:05.000
C6-189,306862.519,6691992.733,41.998,,26/11/2024 15:56:06.000
C6-190,306862.523,6691992.732,41.997,,26/11/2024 15:56:07.000
C6-191,306862.522,6691992.733,41.997,,26/11/2024 15:56:08.000
C6-192,306862.521,6691992.730,41.989,,26/11/2024 15:56:09.000
C6-193,306862.518,6691992.733,41.993,,26/11/2024 15:56:10.000
C6-194,306862.520,6691992.735,41.998,,26/11/2024 15:56:11.000
C6-195,306862.521,6691992.733,41.992,,26/11/2024 15:56:12.000
C6-196,306862.520,6691992.735,41.989,,26/11/2024 15:56:13.000
C6-197,306862.521,6691992.734,41.993,,26/11/2024 15:56:14.000
C6-198,306862.518,6691992.732,41.996,,26/11/2024 15:56:15.000
C6-199,306862.517,6691992.735,41.985,,26/11/2024 15:56:16.000
C6-200,306862.517,6691992.734,41.995,,26/11/2024 15:56:17.000
C6-201,306862.523,6691992.734,41.992,,26/11/2024 15:56:18.000
C6-202,306862.518,6691992.735,41.985,,26/11/2024 15:56:19.000
C6-203,306862.520,6691992.735,41.989,,26/11/2024 15:56:20.000
C6-204,306862.515,6691992.737,41.994,,26/11/2024 15:56:21.000
C6-205,306862.517,6691992.736,41.996,,26/11/2024 15:56:22.000
C6-206,306862.515,6691992.735,41.990,,26/11/2024 15:56:23.000
C6-207,306862.517,6691992.735,41.991,,26/11/2024 15:56:24.000
C6-208,306862.520,6691992.734,41.988,,26/11/2024 15:56:25.000
C6-209,306862.519,6691992.735,41.987,,26/11/2024 15:56:26.000
C6-210,306862.520,6691992.738,41.994,,26/11/2024 15:56:27.000
C6-211,306862.519,6691992.737,42.001,,26/11/2024 15:56:28.000
C6-212,306862.517,6691992.737,41.988,,26/11/2024 15:56:29.000
C6-213,306862.524,6691992.737,41.989,,26/11/2024 15:56:30.000
C6-214,306862.521,6691992.733,41.992,,26/11/2024 15:56:31.000
C6-215,306862.520,6691992.734,41.991,,26/11/2024 15:56:32.000
C6-216,306862.521,6691992.731,41.987,,26/11/2024 15:56:33.000
C6-217,306862.520,6691992.733,41.987,,26/11/2024 15:56:34.000
C6-218,306862.522,6691992.734,41.995,,26/11/2024 15:56:35.000
C6-219,306862.522,6691992.732,41.992,,26/11/2024 15:56:36.000
C6-220,306862.522,6691992.732,41.994,,26/11/2024 15:56:37.000
C6-221,306862.524,6691992.726,41.988,,26/11/2024 15:56:38.000
C6-222,306862.522,6691992.730,41.990,,26/11/2024 15:56:39.000
C6-223,306862.525,6691992.727,41.995,,26/11/2024 15:56:40.000
C6-224,306862.526,6691992.728,41.989,,26/11/2024 15:56:41.000
C6-225,306862.524,6691992.726,41.991,,26/11/2024 15:56:42.000
C6-226,306862.526,6691992.729,41.990,,26/11/2024 15:56:43.000
C6-227,306862.526,6691992.730,41.995,,26/11/2024 15:56:44.000
C6-228,306862.523,6691992.729,41.990,,26/11/2024 15:56:45.000
C6-229,306862.524,6691992.727,41.989,,26/11/2024 15:56:46.000
C6-230,306862.526,6691992.728,41.994,,26/11/2024 15:56:47.000
C6-231,306862.526,6691992.729,41.997,,26/11/2024 15:56:48.000
C6-232,306862.525,6691992.729,41.990,,26/11/2024 15:56:49.000
C6-233,306862.528,6691992.727,41.995,,26/11/2024 15:56:50.000
C6-234,306862.525,6691992.727,41.984,,26/11/2024 15:56:51.000
C6-235,306862.524,6691992.732,41.995,,26/11/2024 15:56:52.000
C6-236,306862.524,6691992.730,41.992,,26/11/2024 15:56:53.000
C6-237,306862.523,6691992.729,41.994,,26/11/2024 15:56:54.000
C6-238,306862.522,6691992.730,41.997,,26/11/2024 15:56:55.000
C6-239,306862.517,6691992.731,41.994,,26/11/2024 15:56:56.000
C6-240,306862.523,6691992.731,41.987,,26/11/2024 15:56:57.000
C6-241,306862.519,6691992.733,41.994,,26/11/2024 15:56:58.000
C6-242,306862.520,6691992.733,41.992,,26/11/2024 15:56:59.000
C6-243,306862.520,6691992.732,41.985,,26/11/2024 15:57:00.000
C6-244,306862.521,6691992.731,41.992,,26/11/2024 15:57:01.000
C6-245,306862.518,6691992.736,41.997,,26/11/2024 15:57:02.000
C6-246,306862.520,6691992.737,41.990,,26/11/2024 15:57:03.000
C6-247,306862.517,6691992.735,41.993,,26/11/2024 15:57:04.000
C6-248,306862.519,6691992.736,41.998,,26/11/2024 15:57:05.000
C6-249,306862.516,6691992.734,41.994,,26/11/2024 15:57:06.000
C6-250,306862.516,6691992.734,41.999,,26/11/2024 15:57:07.000
C6-251,306862.515,6691992.733,41.989,,26/11/2024 15:57:08.000
C6-252,306862.519,6691992.733,41.990,,26/11/2024 15:57:09.000
C6-253,306862.520,6691992.734,41.993,,26/11/2024 15:57:10.000
C6-254,306862.521,6691992.732,41.991,,26/11/2024 15:57:11.000
C6-255,306862.522,6691992.731,41.984,,26/11/2024 15:57:12.000
C6-256,306862.520,6691992.733,41.989,,26/11/2024 15:57:13.000
C6-257,306862.520,6691992.732,41.990,,26/11/2024 15:57:14.000
C6-258,306862.522,6691992.729,41.987,,26/11/2024 15:57:15.000
C6-259,306862.524,6691992.729,41.978,,26/11/2024 15:57:16.000
C6-260,306862.522,6691992.728,41.979,,26/11/2024 15:57:17.000
C6-261,306862.525,6691992.734,41.990,,26/11/2024 15:57:18.000
C6-262,306862.524,6691992.728,41.981,,26/11/2024 15:57:19.000
C6-263,306862.524,6691992.731,41.987,,26/11/2024 15:57:20.000
C6-264,306862.527,6691992.730,41.982,,26/11/2024 15:57:21.000
C6-265,306862.526,6691992.728,41.985,,26/11/2024 15:57:22.000
C6-266,306862.525,6691992.731,41.987,,26/11/2024 15:57:23.000
C6-267,306862.525,6691992.728,41.987,,26/11/2024 15:57:24.000
C6-268,306862.524,6691992.727,41.988,,26/11/2024 15:57:25.000
C6-269,306862.522,6691992.732,41.991,,26/11/2024 15:57:26.000
C6-270,306862.526,6691992.730,41.996,,26/11/2024 15:57:27.000
C6-271,306862.526,6691992.729,41.989,,26/11/2024 15:57:28.000
C6-272,306862.521,6691992.732,41.988,,26/11/2024 15:57:29.000
C6-273,306862.523,6691992.730,41.980,,26/11/2024 15:57:30.000
C6-274,306862.520,6691992.731,41.987,,26/11/2024 15:57:31.000
C6-275,306862.523,6691992.732,41.986,,26/11/2024 15:57:32.000
C6-276,306862.524,6691992.733,41.988,,26/11/2024 15:57:33.000
C6-277,306862.519,6691992.733,41.987,,26/11/2024 15:57:34.000
C6-278,306862.520,6691992.736,41.988,,26/11/2024 15:57:35.000
C6-279,306862.523,6691992.734,41.993,,26/11/2024 15:57:36.000
C6-280,306862.521,6691992.735,41.989,,26/11/2024 15:57:37.000
C6-281,306862.517,6691992.736,41.990,,26/11/2024 15:57:38.000
C6-282,306862.518,6691992.738,41.992,,26/11/2024 15:57:39.000
C6-283,306862.517,6691992.738,41.989,,26/11/2024 15:57:40.000
C6-284,306862.517,6691992.737,41.993,,26/11/2024 15:57:41.000
C6-285,306862.517,6691992.738,41.985,,26/11/2024 15:57:42.000
C6-286,306862.518,6691992.740,41.991,,26/11/2024 15:57:43.000
C6-287,306862.516,6691992.739,41.986,,26/11/2024 15:57:44.000
C6-288,306862.518,6691992.735,41.990,,26/11/2024 15:57:45.000
C6-289,306862.517,6691992.740,41.993,,26/11/2024 15:57:46.000
C6-290,306862.519,6691992.740,42.000,,26/11/2024 15:57:47.000
C6-291,306862.517,6691992.740,41.988,,26/11/2024 15:57:48.000
C6-292,306862.518,6691992.737,41.990,,26/11/2024 15:57:49.000
C6-293,306862.516,6691992.741,41.994,,26/11/2024 15:57:50.000
C6-294,306862.520,6691992.739,41.989,,26/11/2024 15:57:51.000
C6-295,306862.518,6691992.739,41.995,,26/11/2024 15:57:52.000
C6-296,306862.518,6691992.735,41.990,,26/11/2024 15:57:53.000
C6-297,306862.518,6691992.740,41.995,,26/11/2024 15:57:54.000
C6-298,306862.518,6691992.742,42.000,,26/11/2024 15:57:55.000
C6-299,306862.520,6691992.739,41.994,,26/11/2024 15:57:56.000
C6-300,306862.517,6691992.737,41.992,,26/11/2024 15:57:57.000
C6-301,306862.520,6691992.738,41.993,,26/11/2024 15:57:58.000
C6-302,306862.517,6691992.739,42.005,,26/11/2024 15:57:59.000
C6-303,306862.520,6691992.738,41.995,,26/11/2024 15:58:00.000
C6-304,306862.518,6691992.735,41.994,,26/11/2024 15:58:01.000
C6-305,306862.521,6691992.737,41.997,,26/11/2024 15:58:02.000
C6-306,306862.517,6691992.734,41.989,,26/11/2024 15:58:03.000
C6-307,306862.518,6691992.730,41.988,,26/11/2024 15:58:04.000
C6-308,306862.517,6691992.738,42.001,,26/11/2024 15:58:05.000
C6-309,306862.518,6691992.736,42.002,,26/11/2024 15:58:06.000
C6-310,306862.519,6691992.733,41.996,,26/11/2024 15:58:07.000
C6-311,306862.520,6691992.739,42.010,,26/11/2024 15:58:08.000
C6-312,306862.520,6691992.736,42.004,,26/11/2024 15:58:09.000
C6-313,306862.516,6691992.737,42.004,,26/11/2024 15:58:10.000
C6-314,306862.517,6691992.738,42.003,,26/11/2024 15:58:11.000
C6-315,306862.517,6691992.736,42.002,,26/11/2024 15:58:12.000
C6-316,306862.516,6691992.735,41.996,,26/11/2024 15:58:13.000
C6-317,306862.517,6691992.735,41.999,,26/11/2024 15:58:14.000
C6-318,306862.516,6691992.737,42.001,,26/11/2024 15:58:15.000
C6-319,306862.518,6691992.735,42.003,,26/11/2024 15:58:16.000
C6-320,306862.519,6691992.736,42.000,,26/11/2024 15:58:17.000
C6-321,306862.518,6691992.737,42.005,,26/11/2024 15:58:18.000
C6-322,306862.517,6691992.736,42.001,,26/11/2024 15:58:19.000
C6-323,306862.516,6691992.735,42.003,,26/11/2024 15:58:20.000
C6-324,306862.517,6691992.738,41.994,,26/11/2024 15:58:21.000
C6-325,306862.517,6691992.736,42.005,,26/11/2024 15:58:22.000
C6-326,306862.517,6691992.737,42.004,,26/11/2024 15:58:23.000
C6-327,306862.521,6691992.735,42.000,,26/11/2024 15:58:24.000
C6-328,306862.521,6691992.737,42.012,,26/11/2024 15:58:25.000
C6-329,306862.519,6691992.737,42.007,,26/11/2024 15:58:26.000
C6-330,306862.519,6691992.732,42.002,,26/11/2024 15:58:27.000
C6-331,306862.523,6691992.736,42.009,,26/11/2024 15:58:28.000
C6-332,306862.522,6691992.738,42.001,,26/11/2024 15:58:29.000
C6-333,306862.523,6691992.734,42.003,,26/11/2024 15:58:30.000
C6-334,306862.521,6691992.735,42.005,,26/11/2024 15:58:31.000
C6-335,306862.522,6691992.737,42.006,,26/11/2024 15:58:32.000
C6-336,306862.527,6691992.734,42.010,,26/11/2024 15:58:33.000
C6-337,306862.523,6691992.730,41.996,,26/11/2024 15:58:34.000
C6-338,306862.524,6691992.735,42.008,,26/11/2024 15:58:35.000
C6-339,306862.524,6691992.729,41.994,,26/11/2024 15:58:36.000
C6-340,306862.525,6691992.729,42.000,,26/11/2024 15:58:37.000
C6-341,306862.526,6691992.729,41.993,,26/11/2024 15:58:38.000
C6-342,306862.525,6691992.727,41.989,,26/11/2024 15:58:39.000
C6-343,306862.525,6691992.732,41.993,,26/11/2024 15:58:40.000
C6-344,306862.526,6691992.728,41.988,,26/11/2024 15:58:41.000
C6-345,306862.524,6691992.729,41.992,,26/11/2024 15:58:42.000
C6-346,306862.524,6691992.729,41.992,,26/11/2024 15:58:43.000
C6-347,306862.525,6691992.728,41.993,,26/11/2024 15:58:44.000
C6-348,306862.527,6691992.730,41.991,,26/11/2024 15:58:45.000
C6-349,306862.525,6691992.729,41.994,,26/11/2024 15:58:46.000
C6-350,306862.526,6691992.732,41.988,,26/11/2024 15:58:47.000
C6-351,306862.525,6691992.730,41.983,,26/11/2024 15:58:48.000
C6-352,306862.525,6691992.734,41.988,,26/11/2024 15:58:49.000
C6-353,306862.525,6691992.733,41.995,,26/11/2024 15:58:50.000
C6-354,306862.527,6691992.731,41.997,,26/11/2024 15:58:51.000
C6-355,306862.525,6691992.728,41.985,,26/11/2024 15:58:52.000
C6-356,306862.524,6691992.733,41.995,,26/11/2024 15:58:53.000
C6-357,306862.523,6691992.731,41.990,,26/11/2024 15:58:54.000
C6-358,306862.520,6691992.729,41.986,,26/11/2024 15:58:55.000
C6-359,306862.524,6691992.732,41.992,,26/11/2024 15:58:56.000
C6-360,306862.521,6691992.733,41.992,,26/11/2024 15:58:57.000
C6-361,306862.520,6691992.732,41.988,,26/11/2024 15:58:58.000
C6-362,306862.524,6691992.732,41.988,,26/11/2024 15:58:59.000
C6-363,306862.521,6691992.732,41.989,,26/11/2024 15:59:00.000
C6-364,306862.523,6691992.733,41.992,,26/11/2024 15:59:01.000
C6-365,306862.518,6691992.732,41.990,,26/11/2024 15:59:02.000
C6-366,306862.518,6691992.733,41.994,,26/11/2024 15:59:03.000
C6-367,306862.517,6691992.732,41.985,,26/11/2024 15:59:04.000
C6-368,306862.521,6691992.731,41.991,,26/11/2024 15:59:05.000
C6-369,306862.519,6691992.733,41.989,,26/11/2024 15:59:06.000
C6-370,306862.522,6691992.733,41.994,,26/11/2024 15:59:07.000
C6-371,306862.519,6691992.729,41.990,,26/11/2024 15:59:08.000
C6-372,306862.519,6691992.729,41.989,,26/11/2024 15:59:09.000
C6-373,306862.521,6691992.729,41.991,,26/11/2024 15:59:10.000
C6-374,306862.520,6691992.729,41.987,,26/11/2024 15:59:11.000
C6-375,306862.521,6691992.730,41.997,,26/11/2024 15:59:12.000
C6-376,306862.520,6691992.730,41.995,,26/11/2024 15:59:13.000
C6-377,306862.521,6691992.729,41.991,,26/11/2024 15:59:14.000
C6-378,306862.523,6691992.727,41.983,,26/11/2024 15:59:15.000
C6-379,306862.523,6691992.726,41.988,,26/11/2024 15:59:16.000
C6-380,306862.527,6691992.727,41.991,,26/11/2024 15:59:17.000
C6-381,306862.525,6691992.725,41.981,,26/11/2024 15:59:18.000
C6-382,306862.524,6691992.727,41.986,,26/11/2024 15:59:19.000
C6-383,306862.525,6691992.725,41.985,,26/11/2024 15:59:20.000
C6-384,306862.526,6691992.726,41.987,,26/11/2024 15:59:21.000
C6-385,306862.528,6691992.725,41.986,,26/11/2024 15:59:22.000
C6-386,306862.527,6691992.725,41.990,,26/11/2024 15:59:23.000
C6-387,306862.527,6691992.728,41.986,,26/11/2024 15:59:24.000
