Time,HDG,Pitch,Roll
17:50:36,43.33,-1.39,-2.79
17:50:37,43.32,-1.39,-2.75
17:50:38,43.31,-1.38,-2.75
17:50:39,43.31,-1.38,-2.78
17:50:40,43.29,-1.38,-2.78
17:50:41,43.29,-1.38,-2.76
17:50:42,43.28,-1.38,-2.77
17:50:43,43.28,-1.39,-2.77
17:50:44,43.27,-1.38,-2.74
17:50:45,43.26,-1.38,-2.74
17:50:46,43.26,-1.38,-2.73
17:50:47,43.26,-1.38,-2.75
17:50:48,43.25,-1.39,-2.75
17:50:49,43.24,-1.39,-2.71
17:50:50,43.24,-1.39,-2.68
17:50:51,43.25,-1.39,-2.77
17:50:52,43.23,-1.39,-2.75
17:50:53,43.23,-1.38,-2.73
17:50:54,43.22,-1.38,-2.74
17:50:55,43.22,-1.38,-2.76
17:50:56,43.22,-1.39,-2.74
17:50:57,43.22,-1.39,-2.72
17:50:58,43.21,-1.39,-2.74
17:50:59,43.21,-1.40,-2.72
17:51:00,43.20,-1.40,-2.72
17:51:01,43.21,-1.40,-2.74
17:51:02,43.21,-1.39,-2.73
17:51:03,43.21,-1.39,-2.73
17:51:04,43.21,-1.40,-2.75
17:51:05,43.21,-1.40,-2.70
17:51:06,43.21,-1.41,-2.73
17:51:07,43.21,-1.41,-2.71
17:51:08,43.21,-1.40,-2.68
17:51:09,43.21,-1.40,-2.69
17:51:10,43.23,-1.40,-2.71
17:51:11,43.23,-1.39,-2.71
17:51:12,43.24,-1.40,-2.69
17:51:13,43.25,-1.40,-2.65
17:51:14,43.26,-1.41,-2.70
17:51:15,43.26,-1.40,-2.71
17:51:16,43.27,-1.40,-2.69
17:51:17,43.28,-1.39,-2.70
17:51:18,43.29,-1.40,-2.71
17:51:19,43.29,-1.40,-2.69
17:51:20,43.30,-1.38,-2.71
17:51:21,43.30,-1.39,-2.69
17:51:22,43.31,-1.39,-2.68
17:51:23,43.30,-1.39,-2.73
17:51:24,43.31,-1.39,-2.73
17:51:25,43.32,-1.38,-2.74
17:51:26,43.32,-1.39,-2.73
17:51:27,43.32,-1.40,-2.71
17:51:28,43.33,-1.39,-2.74
17:51:29,43.33,-1.39,-2.70
17:51:30,43.33,-1.40,-2.72
17:51:31,43.33,-1.39,-2.72
17:51:32,43.34,-1.38,-2.74
17:51:33,43.34,-1.39,-2.74
17:51:34,43.34,-1.39,-2.73
17:51:35,43.35,-1.38,-2.75
17:51:36,43.34,-1.39,-2.73
17:51:37,43.35,-1.39,-2.73
17:51:38,43.35,-1.39,-2.75
17:51:39,43.35,-1.39,-2.73
17:51:40,43.35,-1.39,-2.76
17:51:41,43.35,-1.39,-2.72
17:51:42,43.34,-1.39,-2.71
17:51:43,43.34,-1.40,-2.70
17:51:44,43.35,-1.39,-2.69
17:51:45,43.34,-1.40,-2.69
17:51:46,43.34,-1.40,-2.70
17:51:47,43.33,-1.40,-2.69
17:51:48,43.32,-1.38,-2.71
17:51:49,43.32,-1.39,-2.70
17:51:50,43.31,-1.38,-2.73
17:51:51,43.30,-1.38,-2.73
17:51:52,43.30,-1.38,-2.70
17:51:53,43.29,-1.38,-2.73
17:51:54,43.28,-1.37,-2.73
17:51:55,43.27,-1.37,-2.76
17:51:56,43.26,-1.38,-2.73
17:51:57,43.24,-1.37,-2.73
17:51:58,43.23,-1.38,-2.76
17:51:59,43.22,-1.38,-2.74
17:52:00,43.21,-1.39,-2.74
17:52:01,43.19,-1.39,-2.75
17:52:02,43.18,-1.39,-2.72
17:52:03,43.17,-1.38,-2.73
17:52:04,43.16,-1.37,-2.72
17:52:05,43.13,-1.38,-2.73
17:52:06,43.13,-1.38,-2.73
17:52:07,43.11,-1.38,-2.71
17:52:08,43.10,-1.38,-2.71
17:52:09,43.09,-1.39,-2.73
17:52:10,43.08,-1.39,-2.71
17:52:11,43.07,-1.39,-2.76
17:52:12,43.05,-1.39,-2.73
17:52:13,43.04,-1.39,-2.72
17:52:14,43.03,-1.39,-2.71
17:52:15,43.01,-1.39,-2.70
17:52:16,43.01,-1.40,-2.70
17:52:17,43.00,-1.41,-2.68
17:52:18,42.99,-1.39,-2.71
17:52:19,42.98,-1.39,-2.71
17:52:20,42.98,-1.39,-2.71
17:52:21,42.98,-1.39,-2.69
17:52:22,42.98,-1.39,-2.67
17:52:23,42.98,-1.39,-2.67
17:52:24,42.98,-1.39,-2.69
17:52:25,42.98,-1.38,-2.67
17:52:26,42.99,-1.40,-2.69
17:52:27,43.00,-1.39,-2.70
17:52:28,43.01,-1.39,-2.71
17:52:29,43.01,-1.38,-2.71
17:52:30,43.02,-1.39,-2.70
17:52:31,43.02,-1.38,-2.70
17:52:32,43.04,-1.38,-2.70
17:52:33,43.05,-1.38,-2.71
17:52:34,43.06,-1.38,-2.70
17:52:35,43.08,-1.38,-2.70
17:52:36,43.10,-1.38,-2.72
17:52:37,43.11,-1.37,-2.73
17:52:38,43.12,-1.37,-2.70
17:52:39,43.13,-1.38,-2.73
17:52:40,43.14,-1.36,-2.72
17:52:41,43.16,-1.39,-2.70
17:52:42,43.18,-1.38,-2.71
17:52:43,43.20,-1.38,-2.73
17:52:44,43.20,-1.38,-2.72
17:52:45,43.22,-1.39,-2.67
17:52:46,43.24,-1.39,-2.69
17:52:47,43.25,-1.39,-2.69
17:52:48,43.27,-1.39,-2.68
17:52:49,43.28,-1.39,-2.71
17:52:50,43.29,-1.38,-2.73
17:52:51,43.31,-1.39,-2.72
17:52:52,43.32,-1.39,-2.73
17:52:53,43.33,-1.39,-2.73
17:52:54,43.34,-1.37,-2.72
17:52:55,43.35,-1.39,-2.77
17:52:56,43.36,-1.40,-2.72
17:52:57,43.37,-1.39,-2.71
17:52:58,43.36,-1.39,-2.71
17:52:59,43.37,-1.39,-2.70
17:53:00,43.36,-1.39,-2.70
17:53:01,43.35,-1.38,-2.71
17:53:02,43.35,-1.38,-2.73
17:53:03,43.35,-1.38,-2.72
17:53:04,43.34,-1.37,-2.74
17:53:05,43.34,-1.37,-2.71
17:53:06,43.34,-1.39,-2.72
17:53:07,43.33,-1.38,-2.75
17:53:08,43.33,-1.38,-2.77
17:53:09,43.32,-1.38,-2.73
17:53:10,43.32,-1.37,-2.75
17:53:11,43.32,-1.38,-2.72
17:53:12,43.32,-1.38,-2.73
17:53:13,43.32,-1.39,-2.74
17:53:14,43.31,-1.38,-2.73
17:53:15,43.30,-1.39,-2.72
17:53:16,43.31,-1.39,-2.69
17:53:17,43.31,-1.40,-2.71
17:53:18,43.31,-1.39,-2.68
17:53:19,43.31,-1.40,-2.71
17:53:20,43.30,-1.39,-2.71
17:53:21,43.30,-1.39,-2.72
17:53:22,43.31,-1.40,-2.72
17:53:23,43.31,-1.39,-2.73
17:53:24,43.31,-1.39,-2.73
17:53:25,43.31,-1.38,-2.75
17:53:26,43.32,-1.38,-2.73
17:53:27,43.33,-1.38,-2.72
17:53:28,43.33,-1.38,-2.72
17:53:29,43.33,-1.38,-2.72
17:53:30,43.34,-1.38,-2.71
17:53:31,43.34,-1.38,-2.69
17:53:32,43.33,-1.38,-2.68
17:53:33,43.34,-1.39,-2.69
17:53:34,43.33,-1.39,-2.67
17:53:35,43.33,-1.39,-2.69
17:53:36,43.32,-1.38,-2.70
17:53:37,43.33,-1.39,-2.69
17:53:38,43.33,-1.39,-2.72
17:53:39,43.33,-1.39,-2.73
17:53:40,43.32,-1.39,-2.70
17:53:41,43.32,-1.40,-2.71
17:53:42,43.32,-1.39,-2.72
17:53:43,43.32,-1.39,-2.71
17:53:44,43.32,-1.39,-2.71
17:53:45,43.32,-1.38,-2.71
17:53:46,43.32,-1.39,-2.72
17:53:47,43.33,-1.39,-2.70
17:53:48,43.33,-1.39,-2.70
17:53:49,43.33,-1.39,-2.69
17:53:50,43.33,-1.39,-2.69
17:53:51,43.34,-1.40,-2.68
17:53:52,43.34,-1.40,-2.70
17:53:53,43.34,-1.40,-2.72
17:53:54,43.34,-1.39,-2.69
17:53:55,43.35,-1.39,-2.71
17:53:56,43.35,-1.39,-2.68
17:53:57,43.35,-1.40,-2.68
17:53:58,43.36,-1.39,-2.70
17:53:59,43.37,-1.39,-2.72
17:54:00,43.37,-1.38,-2.69
17:54:01,43.38,-1.39,-2.71
17:54:02,43.38,-1.39,-2.71
17:54:03,43.38,-1.39,-2.72
17:54:04,43.39,-1.38,-2.69
17:54:05,43.39,-1.39,-2.69
17:54:06,43.39,-1.39,-2.68
17:54:07,43.39,-1.39,-2.69
17:54:08,43.39,-1.40,-2.67
17:54:09,43.38,-1.40,-2.70
17:54:10,43.39,-1.40,-2.71
17:54:11,43.37,-1.40,-2.69
17:54:12,43.37,-1.40,-2.70
17:54:13,43.37,-1.39,-2.67
17:54:14,43.36,-1.39,-2.68
17:54:15,43.35,-1.40,-2.70
17:54:16,43.34,-1.39,-2.65
17:54:17,43.34,-1.40,-2.67
17:54:18,43.33,-1.39,-2.66
17:54:19,43.32,-1.40,-2.67
17:54:20,43.32,-1.40,-2.68
17:54:21,43.32,-1.39,-2.69
17:54:22,43.31,-1.38,-2.70
17:54:23,43.31,-1.39,-2.69
17:54:24,43.30,-1.39,-2.71
17:54:25,43.30,-1.39,-2.69
17:54:26,43.29,-1.39,-2.70
17:54:27,43.30,-1.39,-2.69
17:54:28,43.29,-1.39,-2.69
17:54:29,43.29,-1.40,-2.69
17:54:30,43.30,-1.40,-2.70
17:54:31,43.29,-1.39,-2.70
17:54:32,43.29,-1.39,-2.73
17:54:33,43.29,-1.40,-2.70
17:54:34,43.29,-1.40,-2.72
17:54:35,43.29,-1.40,-2.71
17:54:36,43.29,-1.40,-2.67
17:54:37,43.29,-1.40,-2.69
17:54:38,43.29,-1.41,-2.70
17:54:39,43.30,-1.40,-2.71
17:54:40,43.30,-1.39,-2.68
17:54:41,43.30,-1.40,-2.71
17:54:42,43.30,-1.40,-2.71
17:54:43,43.31,-1.40,-2.69
17:54:44,43.31,-1.40,-2.68
17:54:45,43.32,-1.40,-2.74
17:54:46,43.32,-1.39,-2.70
17:54:47,43.32,-1.40,-2.75
17:54:48,43.33,-1.38,-2.74
17:54:49,43.33,-1.38,-2.74
17:54:50,43.33,-1.38,-2.77
17:54:51,43.34,-1.38,-2.74
17:54:52,43.34,-1.38,-2.74
17:54:53,43.34,-1.38,-2.76
17:54:54,43.35,-1.38,-2.74
17:54:55,43.35,-1.39,-2.75
17:54:56,43.35,-1.39,-2.75
17:54:57,43.35,-1.38,-2.74
17:54:58,43.36,-1.39,-2.78
17:54:59,43.37,-1.39,-2.74
17:55:00,43.36,-1.39,-2.77
17:55:01,43.36,-1.39,-2.76
17:55:02,43.37,-1.39,-2.77
17:55:03,43.37,-1.40,-2.79
17:55:04,43.37,-1.39,-2.76
17:55:05,43.37,-1.39,-2.78
17:55:06,43.37,-1.39,-2.76
17:55:07,43.38,-1.39,-2.77
17:55:08,43.37,-1.39,-2.75
17:55:09,43.37,-1.39,-2.76
17:55:10,43.38,-1.40,-2.75
17:55:11,43.38,-1.40,-2.77
17:55:12,43.38,-1.39,-2.79
17:55:13,43.38,-1.39,-2.78
17:55:14,43.37,-1.39,-2.77
17:55:15,43.36,-1.39,-2.74
17:55:16,43.36,-1.40,-2.72
17:55:17,43.36,-1.39,-2.69
17:55:18,43.35,-1.40,-2.73
17:55:19,43.35,-1.40,-2.73
17:55:20,43.34,-1.39,-2.70
17:55:21,43.34,-1.39,-2.70
17:55:22,43.33,-1.39,-2.73
17:55:23,43.33,-1.40,-2.69
17:55:24,43.32,-1.40,-2.71
17:55:25,43.31,-1.39,-2.68
17:55:26,43.31,-1.40,-2.71
17:55:27,43.30,-1.39,-2.72
17:55:28,43.29,-1.39,-2.71
17:55:29,43.29,-1.40,-2.73
17:55:30,43.29,-1.39,-2.72
17:55:31,43.29,-1.40,-2.72
17:55:32,43.28,-1.40,-2.72
17:55:33,43.28,-1.41,-2.72
17:55:34,43.28,-1.40,-2.73
17:55:35,43.28,-1.40,-2.72
17:55:36,43.28,-1.38,-2.73
17:55:37,43.28,-1.39,-2.73
17:55:38,43.29,-1.39,-2.75
17:55:39,43.29,-1.40,-2.75
17:55:40,43.30,-1.38,-2.76
17:55:41,43.30,-1.38,-2.77
17:55:42,43.31,-1.38,-2.74
17:55:43,43.31,-1.38,-2.75
17:55:44,43.33,-1.38,-2.78
17:55:45,43.33,-1.38,-2.74
17:55:46,43.34,-1.38,-2.73
17:55:47,43.35,-1.39,-2.75
17:55:48,43.36,-1.37,-2.74
17:55:49,43.37,-1.38,-2.73
17:55:50,43.38,-1.39,-2.73
17:55:51,43.39,-1.39,-2.74
17:55:52,43.39,-1.39,-2.71
17:55:53,43.41,-1.39,-2.72
17:55:54,43.42,-1.40,-2.72
17:55:55,43.43,-1.40,-2.71
17:55:56,43.43,-1.39,-2.74
17:55:57,43.44,-1.40,-2.71
17:55:58,43.44,-1.40,-2.69
17:55:59,43.44,-1.40,-2.68
17:56:00,43.44,-1.40,-2.69
17:56:01,43.44,-1.39,-2.70
17:56:02,43.45,-1.41,-2.69
17:56:03,43.44,-1.40,-2.68
17:56:04,43.44,-1.39,-2.73
17:56:05,43.44,-1.39,-2.72
17:56:06,43.44,-1.40,-2.74
17:56:07,43.43,-1.40,-2.72
17:56:08,43.42,-1.39,-2.72
17:56:09,43.42,-1.40,-2.74
17:56:10,43.41,-1.38,-2.73
17:56:11,43.41,-1.39,-2.74
17:56:12,43.41,-1.38,-2.73
17:56:13,43.40,-1.38,-2.76
17:56:14,43.39,-1.39,-2.71
17:56:15,43.38,-1.38,-2.74
17:56:16,43.38,-1.39,-2.70
17:56:17,43.38,-1.38,-2.73
17:56:18,43.38,-1.39,-2.72
17:56:19,43.37,-1.39,-2.71
17:56:20,43.37,-1.39,-2.75
17:56:21,43.36,-1.39,-2.73
17:56:22,43.36,-1.39,-2.74
17:56:23,43.36,-1.39,-2.71
17:56:24,43.35,-1.39,-2.78
17:56:25,43.35,-1.39,-2.73
17:56:26,43.34,-1.39,-2.73
17:56:27,43.34,-1.39,-2.72
17:56:28,43.34,-1.39,-2.73
17:56:29,43.33,-1.39,-2.71
17:56:30,43.33,-1.40,-2.68
17:56:31,43.33,-1.40,-2.68
17:56:32,43.32,-1.40,-2.69
17:56:33,43.33,-1.40,-2.67
17:56:34,43.32,-1.40,-2.67
17:56:35,43.32,-1.40,-2.69
17:56:36,43.31,-1.40,-2.64
17:56:37,43.30,-1.39,-2.69
17:56:38,43.31,-1.39,-2.67
17:56:39,43.31,-1.39,-2.67
17:56:40,43.31,-1.39,-2.66
17:56:41,43.30,-1.39,-2.66
17:56:42,43.30,-1.40,-2.67
17:56:43,43.30,-1.41,-2.66
17:56:44,43.30,-1.40,-2.69
17:56:45,43.30,-1.40,-2.69
17:56:46,43.30,-1.40,-2.68
17:56:47,43.31,-1.40,-2.67
17:56:48,43.31,-1.40,-2.66
17:56:49,43.32,-1.40,-2.67
17:56:50,43.32,-1.40,-2.69
17:56:51,43.33,-1.41,-2.66
17:56:52,43.33,-1.40,-2.65
17:56:53,43.34,-1.41,-2.66
17:56:54,43.34,-1.40,-2.68
17:56:55,43.34,-1.40,-2.69
17:56:56,43.34,-1.40,-2.66
17:56:57,43.34,-1.40,-2.67
17:56:58,43.35,-1.41,-2.67
17:56:59,43.34,-1.41,-2.67
17:57:00,43.34,-1.41,-2.64
17:57:01,43.35,-1.40,-2.69
17:57:02,43.34,-1.40,-2.69
17:57:03,43.34,-1.40,-2.70
17:57:04,43.33,-1.40,-2.67
17:57:05,43.33,-1.40,-2.70
17:57:06,43.33,-1.40,-2.70
17:57:07,43.34,-1.40,-2.69
17:57:08,43.33,-1.39,-2.70
17:57:09,43.33,-1.39,-2.71
17:57:10,43.33,-1.39,-2.70
17:57:11,43.33,-1.40,-2.71
17:57:12,43.33,-1.39,-2.67
17:57:13,43.33,-1.40,-2.67
17:57:14,43.33,-1.40,-2.67
17:57:15,43.33,-1.40,-2.69
17:57:16,43.33,-1.40,-2.68
17:57:17,43.33,-1.41,-2.68
17:57:18,43.33,-1.41,-2.68
17:57:19,43.33,-1.40,-2.68
17:57:20,43.32,-1.40,-2.69
17:57:21,43.32,-1.40,-2.69
17:57:22,43.33,-1.40,-2.70
17:57:23,43.32,-1.40,-2.69
17:57:24,43.32,-1.39,-2.67
17:57:25,43.32,-1.41,-2.69
17:57:26,43.32,-1.40,-2.66
17:57:27,43.32,-1.41,-2.68
17:57:28,43.32,-1.40,-2.70
17:57:29,43.32,-1.39,-2.68
17:57:30,43.31,-1.39,-2.68
17:57:31,43.32,-1.40,-2.68
17:57:32,43.32,-1.40,-2.67
17:57:33,43.32,-1.40,-2.69
17:57:34,43.31,-1.40,-2.69
17:57:35,43.31,-1.40,-2.64
17:57:36,43.31,-1.40,-2.66
17:57:37,43.31,-1.39,-2.66
17:57:38,43.31,-1.40,-2.67
17:57:39,43.31,-1.40,-2.64
17:57:40,43.32,-1.39,-2.68
17:57:41,43.32,-1.39,-2.66
17:57:42,43.33,-1.39,-2.66
17:57:43,43.33,-1.40,-2.67
17:57:44,43.33,-1.39,-2.70
17:57:45,43.34,-1.39,-2.67
17:57:46,43.34,-1.40,-2.66
17:57:47,43.35,-1.40,-2.69
17:57:48,43.35,-1.40,-2.70
17:57:49,43.36,-1.40,-2.68
17:57:50,43.36,-1.39,-2.67
17:57:51,43.37,-1.40,-2.67
17:57:52,43.36,-1.38,-2.66
17:57:53,43.36,-1.39,-2.66
17:57:54,43.36,-1.39,-2.70
17:57:55,43.36,-1.39,-2.68
17:57:56,43.36,-1.38,-2.68
17:57:57,43.35,-1.38,-2.66
17:57:58,43.36,-1.39,-2.68
17:57:59,43.36,-1.40,-2.69
17:58:00,43.35,-1.39,-2.69
17:58:01,43.34,-1.39,-2.69
17:58:02,43.34,-1.40,-2.70
17:58:03,43.34,-1.40,-2.69
17:58:04,43.33,-1.40,-2.69
17:58:05,43.33,-1.39,-2.68
17:58:06,43.33,-1.40,-2.66
17:58:07,43.32,-1.41,-2.69
17:58:08,43.32,-1.39,-2.70
17:58:09,43.31,-1.40,-2.68
17:58:10,43.31,-1.41,-2.70
17:58:11,43.30,-1.40,-2.71
17:58:12,43.30,-1.39,-2.70
17:58:13,43.30,-1.39,-2.72
17:58:14,43.30,-1.40,-2.71
17:58:15,43.28,-1.40,-2.68
17:58:16,43.29,-1.40,-2.68
17:58:17,43.28,-1.40,-2.68
17:58:18,43.27,-1.38,-2.69
17:58:19,43.28,-1.39,-2.71
17:58:20,43.28,-1.39,-2.70
17:58:21,43.27,-1.39,-2.69
17:58:22,43.28,-1.38,-2.67
17:58:23,43.28,-1.39,-2.69
17:58:24,43.28,-1.40,-2.69
17:58:25,43.28,-1.39,-2.70
17:58:26,43.29,-1.39,-2.69
17:58:27,43.30,-1.39,-2.69
17:58:28,43.30,-1.39,-2.69
17:58:29,43.31,-1.39,-2.69
17:58:30,43.31,-1.38,-2.70
17:58:31,43.32,-1.38,-2.71
17:58:32,43.32,-1.39,-2.69
17:58:33,43.33,-1.39,-2.70
17:58:34,43.33,-1.40,-2.69
17:58:35,43.33,-1.39,-2.70
17:58:36,43.34,-1.39,-2.69
17:58:37,43.35,-1.40,-2.63
17:58:38,43.36,-1.40,-2.67
17:58:39,43.36,-1.40,-2.67
17:58:40,43.36,-1.40,-2.67
17:58:41,43.36,-1.40,-2.68
17:58:42,43.36,-1.40,-2.68
17:58:43,43.36,-1.40,-2.71
17:58:44,43.36,-1.40,-2.66
17:58:45,43.36,-1.40,-2.68
17:58:46,43.35,-1.40,-2.67
17:58:47,43.35,-1.39,-2.66
17:58:48,43.35,-1.39,-2.69
17:58:49,43.35,-1.39,-2.68
17:58:50,43.35,-1.40,-2.68
17:58:51,43.34,-1.39,-2.68
17:58:52,43.35,-1.40,-2.73
17:58:53,43.34,-1.39,-2.70
17:58:54,43.34,-1.40,-2.69
17:58:55,43.34,-1.40,-2.70
17:58:56,43.34,-1.39,-2.67
17:58:57,43.34,-1.39,-2.65
17:58:58,43.34,-1.40,-2.67
17:58:59,43.34,-1.40,-2.66
17:59:00,43.34,-1.41,-2.68
17:59:01,43.34,-1.40,-2.63
17:59:02,43.33,-1.40,-2.64
17:59:03,43.33,-1.41,-2.65
17:59:04,43.32,-1.41,-2.63
17:59:05,43.31,-1.41,-2.62
17:59:06,43.31,-1.41,-2.62
17:59:07,43.30,-1.41,-2.65
17:59:08,43.30,-1.41,-2.64
17:59:09,43.30,-1.41,-2.65
17:59:10,43.29,-1.41,-2.65
17:59:11,43.29,-1.41,-2.65
17:59:12,43.29,-1.41,-2.62
17:59:13,43.29,-1.40,-2.65
17:59:14,43.30,-1.40,-2.68
17:59:15,43.30,-1.40,-2.64
17:59:16,43.30,-1.40,-2.65
17:59:17,43.31,-1.40,-2.66
17:59:18,43.31,-1.39,-2.66
17:59:19,43.32,-1.40,-2.70
17:59:20,43.33,-1.39,-2.68
17:59:21,43.34,-1.39,-2.68
17:59:22,43.35,-1.39,-2.70
17:59:23,43.35,-1.39,-2.67
17:59:24,43.37,-1.41,-2.67
17:59:25,43.37,-1.40,-2.69
17:59:26,43.37,-1.41,-2.66
17:59:27,43.37,-1.41,-2.65
17:59:28,43.38,-1.41,-2.69
17:59:29,43.36,-1.41,-2.65
17:59:30,43.36,-1.41,-2.64
17:59:31,43.37,-1.41,-2.68
17:59:32,43.36,-1.41,-2.73
17:59:33,43.36,-1.41,-2.69
17:59:34,43.35,-1.40,-2.70
17:59:35,43.35,-1.40,-2.73
17:59:36,43.35,-1.40,-2.73
17:59:37,43.35,-1.40,-2.74
17:59:38,43.35,-1.40,-2.75
17:59:39,43.33,-1.40,-2.74
17:59:40,43.34,-1.39,-2.72
17:59:41,43.33,-1.39,-2.69
17:59:42,43.33,-1.40,-2.71
17:59:43,43.33,-1.39,-2.69
17:59:44,43.33,-1.39,-2.70
17:59:45,43.33,-1.40,-2.69
17:59:46,43.33,-1.39,-2.70
17:59:47,43.34,-1.39,-2.67
17:59:48,43.34,-1.39,-2.72
17:59:49,43.34,-1.39,-2.72
17:59:50,43.35,-1.39,-2.71
17:59:51,43.35,-1.39,-2.67
17:59:52,43.36,-1.39,-2.71
17:59:53,43.35,-1.39,-2.68
17:59:54,43.35,-1.39,-2.68
17:59:55,43.35,-1.39,-2.68
17:59:56,43.35,-1.38,-2.67
17:59:57,43.35,-1.39,-2.68
17:59:58,43.34,-1.38,-2.70
17:59:59,43.35,-1.39,-2.69
18:00:00,43.34,-1.39,-2.70
18:00:01,43.35,-1.38,-2.69
18:00:02,43.34,-1.39,-2.66
18:00:03,43.33,-1.39,-2.71
18:00:04,43.33,-1.39,-2.70
18:00:05,43.33,-1.39,-2.71
18:00:06,43.32,-1.39,-2.73
18:00:07,43.32,-1.39,-2.72
18:00:08,43.32,-1.38,-2.74
18:00:09,43.31,-1.39,-2.75
18:00:10,43.31,-1.38,-2.74
18:00:11,43.31,-1.38,-2.71
18:00:12,43.30,-1.38,-2.70
18:00:13,43.31,-1.38,-2.71
18:00:14,43.30,-1.39,-2.70
18:00:15,43.30,-1.39,-2.72
18:00:16,43.29,-1.39,-2.71
18:00:17,43.29,-1.38,-2.71
18:00:18,43.29,-1.38,-2.70
18:00:19,43.29,-1.38,-2.71
18:00:20,43.29,-1.39,-2.73
18:00:21,43.30,-1.39,-2.66
18:00:22,43.29,-1.39,-2.74
18:00:23,43.30,-1.39,-2.74
18:00:24,43.30,-1.39,-2.74
18:00:25,43.30,-1.40,-2.70
18:00:26,43.30,-1.39,-2.71
18:00:27,43.31,-1.39,-2.70
18:00:28,43.31,-1.39,-2.76
18:00:29,43.32,-1.39,-2.74
18:00:30,43.31,-1.38,-2.74
18:00:31,43.32,-1.39,-2.72
18:00:32,43.32,-1.40,-2.71
18:00:33,43.33,-1.39,-2.74
18:00:34,43.33,-1.39,-2.73
18:00:35,43.33,-1.39,-2.73
18:00:36,43.33,-1.39,-2.71
18:00:37,43.34,-1.39,-2.72
18:00:38,43.35,-1.39,-2.73
18:00:39,43.35,-1.39,-2.75
18:00:40,43.35,-1.39,-2.73
18:00:41,43.36,-1.39,-2.73
18:00:42,43.36,-1.38,-2.73
18:00:43,43.36,-1.38,-2.77
18:00:44,43.37,-1.38,-2.72
18:00:45,43.38,-1.39,-2.73
18:00:46,43.36,-1.39,-2.69
18:00:47,43.38,-1.38,-2.71
18:00:48,43.37,-1.39,-2.72
18:00:49,43.37,-1.39,-2.68
18:00:50,43.36,-1.38,-2.69
18:00:51,43.36,-1.39,-2.70
18:00:52,43.36,-1.38,-2.70
18:00:53,43.35,-1.38,-2.72
18:00:54,43.35,-1.38,-2.71
18:00:55,43.35,-1.38,-2.70
18:00:56,43.34,-1.37,-2.75
18:00:57,43.33,-1.38,-2.74
18:00:58,43.33,-1.38,-2.73
18:00:59,43.33,-1.37,-2.72
18:01:00,43.32,-1.37,-2.71
18:01:01,43.32,-1.37,-2.70
18:01:02,43.31,-1.38,-2.69
18:01:03,43.30,-1.39,-2.68
18:01:04,43.29,-1.37,-2.70
18:01:05,43.29,-1.39,-2.67
18:01:06,43.28,-1.38,-2.65
18:01:07,43.28,-1.38,-2.71
18:01:08,43.27,-1.39,-2.68
18:01:09,43.27,-1.40,-2.72
18:01:10,43.26,-1.40,-2.69
18:01:11,43.26,-1.39,-2.68
18:01:12,43.24,-1.39,-2.71
18:01:13,43.24,-1.40,-2.70
18:01:14,43.24,-1.40,-2.71
18:01:15,43.24,-1.40,-2.70
18:01:16,43.24,-1.40,-2.69
18:01:17,43.24,-1.41,-2.68
18:01:18,43.23,-1.40,-2.69
18:01:19,43.23,-1.40,-2.67
18:01:20,43.23,-1.40,-2.65
18:01:21,43.23,-1.39,-2.65
18:01:22,43.23,-1.40,-2.65
18:01:23,43.23,-1.39,-2.66
18:01:24,43.24,-1.39,-2.62
18:01:25,43.24,-1.40,-2.64
18:01:26,43.25,-1.40,-2.65
18:01:27,43.25,-1.39,-2.64
18:01:28,43.25,-1.38,-2.67
18:01:29,43.26,-1.38,-2.63
18:01:30,43.25,-1.38,-2.65
18:01:31,43.26,-1.38,-2.68
18:01:32,43.27,-1.38,-2.66
18:01:33,43.27,-1.39,-2.67
18:01:34,43.27,-1.39,-2.64
18:01:35,43.28,-1.39,-2.65
18:01:36,43.28,-1.39,-2.66
18:01:37,43.28,-1.39,-2.67
18:01:38,43.29,-1.39,-2.63
18:01:39,43.29,-1.40,-2.68
18:01:40,43.30,-1.39,-2.64
18:01:41,43.31,-1.39,-2.65
18:01:42,43.31,-1.39,-2.66
18:01:43,43.31,-1.39,-2.67
18:01:44,43.32,-1.39,-2.67
18:01:45,43.32,-1.39,-2.65
18:01:46,43.33,-1.39,-2.66
18:01:47,43.33,-1.39,-2.68
18:01:48,43.34,-1.39,-2.67
18:01:49,43.34,-1.40,-2.66
18:01:50,43.34,-1.39,-2.69
18:01:51,43.35,-1.40,-2.67
18:01:52,43.34,-1.39,-2.67
18:01:53,43.34,-1.39,-2.69
18:01:54,43.35,-1.38,-2.68
18:01:55,43.35,-1.38,-2.67
18:01:56,43.35,-1.39,-2.68
18:01:57,43.35,-1.39,-2.66
18:01:58,43.36,-1.39,-2.65
18:01:59,43.35,-1.39,-2.68
18:02:00,43.35,-1.39,-2.66
18:02:01,43.34,-1.38,-2.64
18:02:02,43.35,-1.38,-2.66
18:02:03,43.34,-1.38,-2.66
18:02:04,43.34,-1.39,-2.66
18:02:05,43.35,-1.39,-2.66
18:02:06,43.34,-1.38,-2.66
18:02:07,43.34,-1.39,-2.68
18:02:08,43.34,-1.40,-2.66
18:02:09,43.34,-1.39,-2.63
18:02:10,43.34,-1.39,-2.64
18:02:11,43.33,-1.39,-2.65
18:02:12,43.33,-1.39,-2.64
18:02:13,43.32,-1.40,-2.66
18:02:14,43.32,-1.40,-2.66
