Time,Roll_calc,Pitch_calc,Heading_calc,Pitch_octans,Roll_octans,Heading_octans,Roll_diff,Pitch_diff,Heading_diff
09:38:58,3.00639467636408,3.023603692928671,0.009988295710644867,-0.83,-0.07,101.71,3.07639467636408,3.853603692928671,-101.70001170428935
09:38:59,3.0070573081041707,3.0196935801448634,0.009996565197536266,-0.85,-0.11,101.77,3.1170573081041706,3.8696935801448635,-101.76000343480246
09:39:00,3.0888661390958,3.0032951101975867,0.012167158061508879,-0.84,-0.06,101.8,3.1488661390958,3.8432951101975865,-101.78783284193848
09:39:01,3.2009861631952683,2.9871606507696384,0.015130503074149834,-0.85,0.04,101.81,3.1609861631952683,3.8371606507696385,-101.79486949692586
09:39:02,3.3675435953173105,3.0014076840545107,0.019690048666967146,-0.87,0.19,101.79,3.1775435953173106,3.871407684054511,-101.77030995133303
09:39:03,3.5221519943171566,3.012812833137549,0.02394691521989736,-0.92,0.33,101.73,3.1921519943171566,3.932812833137549,-101.70605308478011
09:39:04,3.6400858518533488,3.0318177942681386,0.027297464150241837,-0.97,0.46,101.65,3.180085851853349,4.001817794268138,-101.62270253584977
09:39:05,3.686354691343037,2.9998453538656915,0.028290369065029037,-0.98,0.54,101.57,3.146354691343037,3.9798453538656915,-101.54170963093496
09:39:06,3.678943358160165,2.8726829217659353,0.027026730789076015,-0.92,0.58,101.51,3.098943358160165,3.7926829217659352,-101.48297326921093
09:39:09,3.2396933623466815,2.448274143854333,0.013731773941559108,-0.42,0.31,101.56,2.9296933623466814,2.868274143854333,-101.54626822605844
09:39:10,2.964736234367844,2.337159690921748,0.007395079567157848,-0.23,0.09,101.66,2.874736234367844,2.567159690921748,-101.65260492043284
09:39:11,2.7518455553673262,2.2861404381153787,0.002864604872873487,-0.12,-0.09,101.76,2.841845555367326,2.406140438115379,-101.75713539512714
09:39:12,2.6183135609477435,2.3146309777870187,6.539899794530842e-05,-0.07,-0.27,101.85,2.8883135609477435,2.3846309777870185,-101.84993460100205
09:39:13,2.5274223389253994,2.3878155501473524,359.998031072555,-0.11,-0.38,101.91,2.9074223389253993,2.4978155501473522,-101.91196892744495
09:39:17,3.406943097268135,3.087083905302974,0.02126756930147956,-0.89,0.19,101.78,3.216943097268135,3.9770839053029743,-101.75873243069852
09:39:18,3.7050567929889824,3.1605027178838694,0.03017576219838106,-1.07,0.45,101.71,3.255056792988982,4.230502717883869,-101.67982423780161
09:39:19,3.9118036867136183,3.205104056197725,0.036512802152609665,-1.19,0.67,101.65,3.2418036867136184,4.3951040561977255,-101.61348719784739
09:39:20,4.030994501436793,3.1539171144746128,0.039359782067165,-1.2,0.82,101.6,3.2109945014367933,4.353917114474613,-101.56064021793283
09:39:21,4.026015357646096,3.0305800512160452,0.037813184620319004,-1.12,0.89,101.57,3.136015357646096,4.150580051216045,-101.53218681537967
09:39:23,3.674160621434193,2.724402020300066,0.025669031844172897,-0.79,0.73,101.51,2.944160621434193,3.514402020300066,-101.48433096815583
09:39:24,3.3876485119355104,2.6406215780405735,0.01813369585267473,-0.61,0.48,101.49,2.9076485119355104,3.2506215780405734,-101.47186630414733
09:39:25,3.066703329189806,2.6336977625256464,0.010452995580744593,-0.51,0.21,101.5,2.856703329189806,3.1436977625256466,-101.48954700441925
09:39:26,2.8059477957364476,2.6763082373855767,0.004277090714088236,-0.45,-0.1,101.55,2.9059477957364477,3.126308237385577,-101.54572290928591
09:39:27,2.629126182815342,2.686203571570049,359.9999940274128,-0.44,-0.33,101.63,2.959126182815342,3.126203571570049,-101.63000597258718
09:39:28,2.5581824209663617,2.6852047643479278,359.99827407303036,-0.43,-0.44,101.7,2.9981824209663617,3.115204764347928,-101.70172592696963
09:39:29,2.638431580362388,2.644068313659603,0.000250258016594375,-0.42,-0.42,101.74,3.058431580362388,3.064068313659603,-101.7397497419834
09:39:30,2.8015991139808976,2.608911994973376,0.004124634143308804,-0.4,-0.3,101.74,3.1015991139808974,3.008911994973376,-101.73587536585669
09:39:31,3.0159225077147602,2.5863252364668385,0.009122220982787558,-0.41,-0.09,101.71,3.10592250771476,2.9963252364668387,-101.7008777790172
09:39:32,3.2949699727568844,2.595914693287709,0.015697804422098668,-0.45,0.15,101.66,3.1449699727568845,3.0459146932877093,-101.6443021955779
09:39:33,3.560746941065455,2.646923679999445,0.02231122815409212,-0.54,0.41,101.61,3.1507469410654547,3.186923679999445,-101.5876887718459
09:39:34,3.7584104413928316,2.7135548098037923,0.027643280465729163,-0.65,0.6,101.58,3.1584104413928316,3.363554809803792,-101.55235671953427
09:39:35,3.818712386655405,2.782439007733028,0.029781096330384484,-0.74,0.7,101.57,3.118712386655405,3.522439007733028,-101.54021890366961
09:39:36,3.7436611955793717,2.849795520828619,0.028498196908206427,-0.81,0.7,101.59,3.0436611955793715,3.6597955208286193,-101.5615018030918
09:39:37,3.588281946010554,2.8522911702607674,0.024524769474661954,-0.82,0.58,101.61,3.008281946010554,3.6722911702607672,-101.58547523052533
09:39:38,3.375873988631097,2.8411867773266573,0.018999169745465654,-0.77,0.39,101.61,2.9858739886310968,3.6111867773266573,-101.59100083025453
09:39:39,3.1612205009539416,2.794792678062003,0.01332198040904115,-0.69,0.18,101.58,2.9812205009539414,3.484792678062003,-101.56667801959095
09:39:40,2.960945109069832,2.791782319124735,0.008266281020151783,-0.63,-0.01,101.53,2.970945109069832,3.421782319124735,-101.52173371897985
09:39:41,2.852684763510681,2.829629364647895,0.005583109424351474,-0.61,-0.16,101.46,3.012684763510681,3.439629364647895,-101.45441689057564
09:39:42,2.833752773843208,2.9024297970832964,0.005171590186649777,-0.66,-0.22,101.4,3.053752773843208,3.5624297970832965,-101.39482840981336
09:39:43,2.9013635264354587,2.9814730752469014,0.007064100673539787,-0.75,-0.2,101.34,3.101363526435459,3.7314730752469014,-101.33293589932646
09:39:44,3.0652660038366863,3.0768848151767947,0.011750287458630892,-0.87,-0.08,101.32,3.1452660038366864,3.946884815176795,-101.30824971254137
09:39:45,3.381909471812012,3.1751043122724667,0.02108037972436598,-0.96,0.09,101.33,3.291909471812012,4.135104312272467,-101.30891962027563
09:39:49,3.82825636180451,2.518288563325235,0.027467410311569736,-0.6,0.78,101.53,3.04825636180451,3.118288563325235,-101.50253258968843
09:39:50,3.737857306445544,2.365947192809318,0.02405413562455145,-0.4,0.77,101.57,2.967857306445544,2.765947192809318,-101.54594586437544
09:39:51,3.535819439371531,2.2690983748347375,0.0190277616980449,-0.25,0.65,101.59,2.8858194393715313,2.5190983748347375,-101.57097223830196
09:39:52,3.268698539448031,2.2747174259341443,0.013545743874526997,-0.17,0.41,101.59,2.8586985394480307,2.444717425934144,-101.57645425612547
09:39:53,2.9583106084959425,2.3713823897759703,0.007329593020520526,-0.18,0.12,101.56,2.8383106084959424,2.5513823897759704,-101.55267040697949
09:39:54,2.6701460259803897,2.5532497310590214,0.0010485805494851793,-0.26,-0.16,101.5,2.83014602598039,2.813249731059021,-101.49895141945052
09:39:57,2.6249591649148045,3.0624014784293054,359.9995768166599,-0.76,-0.49,101.3,3.1149591649148043,3.822401478429305,-101.30042318334011
09:39:58,2.857016341946312,3.130733227068978,0.00605076578919198,-0.9,-0.34,101.28,3.197016341946312,4.030733227068978,-101.2739492342108
09:39:59,3.1885763420725164,3.1464098866557793,0.015446749614752444,-0.99,-0.07,101.27,3.2585763420725162,4.1364098866557795,-101.25455325038524
09:40:00,3.5115272600385725,3.0648760630533194,0.024018126321829345,-1.0,0.24,101.28,3.2715272600385727,4.064876063053319,-101.25598187367817
09:40:01,3.769621075528654,2.9298441826772468,0.029898065214061728,-0.95,0.56,101.3,3.209621075528654,3.879844182677247,-101.27010193478594
09:40:02,3.9698405620102983,2.804771045894655,0.03381892916233347,-0.86,0.81,101.33,3.1598405620102983,3.6647710458946547,-101.29618107083766
09:40:03,3.9780113110471667,2.6548238287318036,0.03238013457051991,-0.76,0.93,101.37,3.0480113110471665,3.4148238287318033,-101.33761986542949
09:40:04,3.8737204859439505,2.620166007087469,0.029529164896975824,-0.65,0.92,101.4,2.9537204859439505,3.270166007087469,-101.37047083510303
09:40:05,3.6727109397622018,2.625988662034712,0.024815753451412962,-0.59,0.75,101.4,2.9227109397622018,3.215988662034712,-101.3751842465486
09:40:06,3.403638659568704,2.69222959954814,0.018822838712277905,-0.59,0.49,101.38,2.9136386595687043,3.2822295995481396,-101.36117716128771
09:40:07,3.1135340748572435,2.810434490774614,0.012173277768063583,-0.64,0.17,101.36,2.9435340748572436,3.4504344907746143,-101.34782672223193
09:40:08,2.849790555827802,2.9042708119561573,0.005593076394800177,-0.7,-0.1,101.35,2.949790555827802,3.604270811956157,-101.34440692360519
09:40:09,2.70564393397346,2.9588290819544922,0.0018136447596387734,-0.74,-0.3,101.35,3.00564393397346,3.698829081954492,-101.34818635524036
09:40:10,2.685851824663982,2.920225004034237,0.0012982081562229232,-0.72,-0.38,101.34,3.065851824663982,3.640225004034237,-101.33870179184377
09:40:11,2.7412711603324866,2.8198540647967008,0.0027385397366149807,-0.64,-0.33,101.31,3.0712711603324867,3.459854064796701,-101.30726146026339
09:40:12,2.912721355501111,2.6833950140403937,0.006870465923688485,-0.54,-0.18,101.26,3.0927213555011113,3.2233950140403937,-101.25312953407632
09:40:13,3.130440198061443,2.5626177582114997,0.01171632285554132,-0.45,0.03,101.22,3.100440198061443,3.0126177582115,-101.20828367714445
09:40:14,3.33534548216873,2.4653254835385443,0.015945450630882214,-0.38,0.26,101.19,3.0753454821687303,2.845325483538544,-101.17405454936912
09:40:15,3.5162253818814255,2.439390279870142,0.01980562826221273,-0.36,0.45,101.19,3.0662253818814253,2.799390279870142,-101.17019437173778
09:40:16,3.607985248164159,2.455244866143903,0.02195721167226566,-0.38,0.58,101.19,3.027985248164159,2.8352448661439027,-101.16804278832774
09:40:17,3.6009107918124856,2.543590259165149,0.022478354520000663,-0.45,0.6,101.2,3.0009107918124855,2.993590259165149,-101.17752164548
09:40:18,3.513546046415484,2.6710525687271693,0.021349008166175038,-0.55,0.54,101.22,2.973546046415484,3.2210525687271696,-101.19865099183383
09:40:19,3.355344533236972,2.80569486844543,0.018276719924319063,-0.67,0.39,101.24,2.965344533236972,3.47569486844543,-101.22172328007568
09:40:20,3.1855723210306777,2.9924603511523196,0.014737481471745882,-0.78,0.2,101.26,2.9855723210306775,3.7724603511523194,-101.24526251852826
09:40:21,3.0206447876831737,3.072806158620064,0.010504707576430159,-0.87,0.02,101.26,3.0006447876831737,3.9428061586200642,-101.24949529242357
09:40:22,2.944350581308773,3.152507674571269,0.008551273708976327,-0.95,-0.11,101.25,3.054350581308773,4.102507674571269,-101.24144872629103
09:40:23,2.955922420324888,3.175031175251007,0.008925341903456821,-0.99,-0.15,101.22,3.105922420324888,4.165031175251007,-101.21107465809654
09:40:24,3.056584518667742,3.1557110775848676,0.01174089885073732,-1.0,-0.09,101.18,3.146584518667742,4.155711077584868,-101.16825910114927
09:40:25,3.253778418280694,3.097259901013699,0.01706226052322661,-0.99,0.03,101.16,3.2237784182806943,4.087259901013699,-101.14293773947676
09:40:26,3.459485692701181,2.955707513149869,0.021879433396027208,-0.92,0.25,101.16,3.209485692701181,3.875707513149869,-101.13812056660397
09:40:28,3.705683535224887,2.6336952282368653,0.025664762483051478,-0.65,0.63,101.21,3.0756835352248872,3.283695228236865,-101.18433523751695
09:40:29,3.7316822235666294,2.4701448831443344,0.024840798018709868,-0.47,0.71,101.23,3.0216822235666294,2.9401448831443346,-101.20515920198129
09:40:30,3.609443058050838,2.3151064033244806,0.020902910680644534,-0.32,0.68,101.21,2.929443058050838,2.6351064033244804,-101.18909708931935
09:40:31,3.4472695108983573,2.2902528532697715,0.01733565619042932,-0.22,0.55,101.18,2.897269510898357,2.5102528532697717,-101.16266434380958
09:40:32,3.1579643461134634,2.375768009459314,0.011641973608043843,-0.22,0.33,101.13,2.8279643461134634,2.5957680094593143,-101.11835802639195
09:40:33,2.9258516110170403,2.5231317469659356,0.006902365595092126,-0.3,0.09,101.08,2.8358516110170404,2.8231317469659354,-101.0730976344049
09:40:36,2.684873700015189,3.0354509574298065,0.0012359371770498358,-0.77,-0.37,100.95,3.054873700015189,3.8054509574298065,-100.94876406282296
09:40:37,2.7721422319358635,3.0993441774338324,0.0036479717499781597,-0.86,-0.33,100.92,3.1021422319358636,3.9593441774338323,-100.91635202825002
09:40:38,2.9301490011052973,3.0347365648031817,0.007933955590748944,-0.88,-0.2,100.91,3.1301490011052975,3.9147365648031816,-100.90206604440925
09:40:39,3.158561359897951,2.9319004338386527,0.013778557109579393,-0.84,-0.01,100.91,3.168561359897951,3.7719004338386526,-100.89622144289042
09:40:40,3.3924823123192342,2.8158147103433677,0.019275922321973126,-0.76,0.23,100.94,3.1624823123192343,3.5758147103433675,-100.92072407767803
09:40:41,3.5941521651358572,2.7046792168247484,0.023550573503230813,-0.66,0.48,101.0,3.1141521651358572,3.3646792168247486,-100.97644942649677
09:40:42,3.7031006572727807,2.6173250813049878,0.025462927124092448,-0.59,0.63,101.08,3.073100657272781,3.2073250813049876,-101.0545370728759
09:40:43,3.699796991646575,2.6055278907284225,0.025283949689516357,-0.57,0.67,101.16,3.0297969916465752,3.1755278907284223,-101.13471605031047
09:40:44,3.619014486588327,2.664030420550961,0.023839225186984517,-0.59,0.62,101.22,2.999014486588327,3.254030420550961,-101.19616077481301
09:40:45,3.4872341135845657,2.779460163997676,0.021439126563467893,-0.65,0.49,101.25,2.9972341135845655,3.429460163997676,-101.22856087343654
09:40:46,3.3152535451407745,2.9135613269533436,0.01782162950723181,-0.74,0.32,101.24,2.9952535451407747,3.6535613269533433,-101.22217837049276
09:40:47,3.1510220663900435,3.033936270306328,0.013962428785791103,-0.84,0.15,101.19,3.0010220663900435,3.873936270306328,-101.17603757121421
09:40:48,3.0354864935721517,3.126192575509553,0.011061457547676205,-0.93,0.01,101.12,3.025486493572152,4.056192575509553,-101.10893854245232
09:40:49,2.9975872141674094,3.1256752839496236,0.009995009983439395,-0.96,-0.05,101.05,3.047587214167409,4.085675283949623,-101.04000499001656
09:40:50,3.0483716713596762,3.0289552261638923,0.011145787657033685,-0.91,-0.03,100.97,3.078371671359676,3.9389552261638925,-100.95885421234297
09:40:51,3.1316743934431175,2.863332052871602,0.012822712317328008,-0.8,0.04,100.9,3.0916743934431175,3.663332052871602,-100.88717728768268
09:40:52,3.252335672037245,2.664387115680011,0.01501445092914103,-0.61,0.19,100.83,3.062335672037245,3.274387115680011,-100.81498554907085
09:40:53,3.3083113042337486,2.458673435080664,0.01530751506042333,-0.41,0.31,100.77,2.9983113042337486,2.868673435080664,-100.75469248493957
09:40:54,3.337302789070647,2.301334379452735,0.015107093661404555,-0.26,0.39,100.71,2.9473027890706467,2.5613343794527346,-100.6948929063386
09:40:55,3.3005114728488936,2.2851479930081338,0.014256131584543523,-0.18,0.39,100.67,2.9105114728488934,2.465147993008134,-100.65574386841546
09:40:56,3.197355308893308,2.3591265040743794,0.012421826886228256,-0.2,0.31,100.66,2.887355308893308,2.5591265040743796,-100.64757817311377
09:40:57,3.057321093906886,2.522812679257497,0.009904231306997795,-0.31,0.18,100.68,2.8773210939068856,2.832812679257497,-100.670095768693
09:40:58,2.9487277455612078,2.731988633027026,0.00783978231558048,-0.49,0.03,100.75,2.918727745561208,3.221988633027026,-100.74216021768441
09:40:59,2.87308725355811,2.8989438971087202,0.00619563921804959,-0.66,-0.1,100.84,2.97308725355811,3.5589438971087204,-100.83380436078195
09:41:00,2.8425857475223895,3.02691177927334,0.005534546940747641,-0.79,-0.18,100.93,3.0225857475223896,3.8169117792733402,-100.92446545305926
09:41:01,2.873122116168211,3.069139839222461,0.006422350868292708,-0.85,-0.19,101.0,3.063122116168211,3.9191398392224612,-100.99357764913171
09:41:02,2.988138335003742,3.04157914982752,0.009533440536714202,-0.86,-0.11,101.02,3.0981383350037417,3.90157914982752,-101.01046655946328
09:41:03,3.1743538466026804,3.000021998438528,0.014465195527545167,-0.86,0.03,101.02,3.1443538466026806,3.860021998438528,-101.00553480447245
09:41:04,3.424034858803173,2.9675899100448992,0.021008724199271977,-0.87,0.25,101.01,3.174034858803173,3.8375899100448994,-100.98899127580073
09:41:05,3.6524061356531945,2.9354138904908984,0.02684967286186326,-0.89,0.48,101.01,3.1724061356531945,3.8254138904908985,-100.98315032713815
09:41:06,3.8249319361422436,2.8979346374506334,0.03105037078802831,-0.89,0.69,100.99,3.1349319361422436,3.7879346374506335,-100.95894962921197
09:41:07,3.9037255155586843,2.853694049619823,0.03265125515925852,-0.88,0.82,100.96,3.0837255155586845,3.7336940496198228,-100.92734874484074
09:41:08,3.865819243664718,2.8228839159008614,0.03136802258831432,-0.83,0.84,100.91,3.025819243664718,3.6528839159008615,-100.87863197741169
09:41:09,3.7019426765945864,2.757890571741353,0.026639225667303635,-0.75,0.74,100.83,2.961942676594586,3.507890571741353,-100.80336077433269
09:41:10,3.4762517652409293,2.7265217416224843,0.02081468461889804,-0.66,0.56,100.75,2.916251765240929,3.3865217416224844,-100.7291853153811
09:41:11,3.201295386177175,2.681417935899592,0.013857102675844626,-0.58,0.32,100.68,2.8812953861771753,3.2614179358995923,-100.66614289732416
09:41:12,2.973797878343727,2.666575046170935,0.008313832359634716,-0.52,0.07,100.63,2.903797878343727,3.186575046170935,-100.62168616764036
09:41:13,2.752495003039053,2.663826514786822,0.002981322552887311,-0.47,-0.14,100.61,2.8924950030390533,3.133826514786822,-100.60701867744712
09:41:14,2.6027644572379782,2.6367330730057996,359.9994055388399,-0.42,-0.31,100.6,2.9127644572379783,3.0567330730057996,-100.60059446116009
09:41:15,2.5559531236208595,2.58675665409943,359.99836202819677,-0.36,-0.39,100.6,2.9459531236208596,2.94675665409943,-100.60163797180326
09:41:16,2.608957797830874,2.5346289317171204,359.99965318660304,-0.31,-0.37,100.59,2.978957797830874,2.8446289317171205,-100.59034681339699
09:41:17,2.7750018994358303,2.5167776004155074,0.0034539427340283028,-0.29,-0.24,100.56,3.0150018994358305,2.8067776004155074,-100.55654605726598
09:41:18,2.9955338387151906,2.5542067092709297,0.008568357229159324,-0.34,-0.05,100.55,3.0455338387151905,2.8942067092709296,-100.54143164277083
09:41:19,3.198953110596956,2.668431370901266,0.013746194413043712,-0.46,0.15,100.58,3.048953110596956,3.128431370901266,-100.56625380558695
09:41:20,3.4196136239590325,2.7891278555859267,0.019802216173250505,-0.62,0.34,100.64,3.0796136239590326,3.409127855585927,-100.62019778382675
09:41:21,3.5772758513390275,2.9412090997535225,0.024906436151327958,-0.79,0.47,100.73,3.1072758513390273,3.7312090997535226,-100.70509356384868
09:41:22,3.612651944401227,3.0159674609520115,0.026425582694754212,-0.92,0.53,100.82,3.082651944401227,3.9359674609520114,-100.79357441730524
09:41:23,3.609035489152419,3.060681592082463,0.02667409121394882,-0.99,0.53,100.89,3.079035489152419,4.050681592082463,-100.86332590878605
09:41:24,3.5265832221796445,3.0703129942472707,0.024471484647597297,-1.0,0.48,100.93,3.0465832221796445,4.070312994247271,-100.90552851535242
09:41:25,3.4359813592424935,3.041972902966866,0.021792244231151104,-0.97,0.4,100.94,3.0359813592424936,4.011972902966866,-100.91820775576885
09:41:26,3.345797634475483,3.013950635480664,0.019170951070489547,-0.93,0.31,100.93,3.035797634475483,3.943950635480664,-100.91082904892951
09:41:27,3.2893963285720873,2.970520250425923,0.017425493503112094,-0.87,0.25,100.91,3.0393963285720873,3.8405202504259233,-100.89257450649689
09:41:28,3.2451707513541517,2.8906037556147224,0.015876936200048933,-0.81,0.23,100.86,3.0151707513541517,3.7006037556147224,-100.84412306379996
09:41:29,3.2370205634682394,2.783135683710364,0.015180585042580635,-0.71,0.24,100.78,2.997020563468239,3.493135683710364,-100.76481941495742
09:41:30,3.2730530075430933,2.6955426170509442,0.01566331950776566,-0.6,0.27,100.67,3.0030530075430932,3.2955426170509443,-100.65433668049224
09:41:31,3.2742703412047662,2.5591323478102277,0.015034239854571373,-0.49,0.29,100.53,2.984270341204766,3.049132347810228,-100.51496576014543
09:41:32,3.2327492563189666,2.515175632989948,0.013876497998354267,-0.41,0.28,100.39,2.952749256318967,2.9251756329899483,-100.37612350200165
09:41:33,3.151542044893339,2.528078439049904,0.012075800077245928,-0.39,0.22,100.27,2.9315420448933387,2.918078439049904,-100.25792419992275
09:41:34,3.0499935904313706,2.593881239821221,0.009940905096078947,-0.42,0.12,100.21,2.9299935904313705,3.013881239821221,-100.20005909490392
09:41:35,2.9774397519804316,2.7096740319846555,0.008498002700652466,-0.49,0.0,100.22,2.9774397519804316,3.1996740319846557,-100.21150199729935
09:41:36,2.8528683285653567,2.7920809670556763,0.005544621427952137,-0.56,-0.09,100.29,2.9428683285653565,3.3520809670556764,-100.28445537857205
09:41:37,2.8382214229809204,2.808137326871689,0.0051920969226443145,-0.6,-0.15,100.41,2.9882214229809203,3.4081373268716892,-100.40480790307736
09:41:38,2.8608471492329457,2.7777475258068343,0.005728116661728336,-0.6,-0.15,100.55,3.0108471492329456,3.3777475258068343,-100.54427188333827
09:41:39,2.928980551378549,2.741809182665805,0.007370559463712898,-0.57,-0.1,100.66,3.0289805513785493,3.311809182665805,-100.65262944053629
09:41:40,3.053320129752122,2.7222538373123792,0.010391200454523247,-0.56,-0.01,100.75,3.063320129752122,3.2822538373123793,-100.73960879954548
09:41:41,3.2092130213752723,2.7267636921803953,0.014242108482433026,-0.57,0.12,100.8,3.089213021375272,3.296763692180395,-100.78575789151756
09:41:42,3.3829641285007677,2.7926777287144695,0.018900500185865993,-0.65,0.28,100.83,3.1029641285007674,3.4426777287144694,-100.81109949981413
09:41:43,3.581815855766553,2.8762718359401105,0.02453870293899412,-0.77,0.44,100.85,3.141815855766553,3.6462718359401105,-100.825461297061
09:41:44,3.7163866571975777,2.9665236858946176,0.028811786579291683,-0.89,0.59,100.85,3.126386657197578,3.8565236858946177,-100.8211882134207
09:41:45,3.7831702536237666,3.0262604798822026,0.031149807938044824,-0.97,0.68,100.83,3.1031702536237664,3.996260479882203,-100.79885019206195
09:41:46,3.7609912403258874,3.0062479821457804,0.030364035611498117,-0.98,0.7,100.78,3.0609912403258877,3.9862479821457804,-100.7496359643885
09:41:49,3.231938953941371,2.756467428903924,0.014934052423450098,-0.68,0.3,100.46,2.9319389539413714,3.4364674289039243,-100.44506594757654
09:41:50,3.0085777267474043,2.7502974624404355,0.009361852444617206,-0.61,0.1,100.36,2.9085777267474042,3.3602974624404354,-100.35063814755539
09:41:51,2.884232438420767,2.7624893769880305,0.006292506683375171,-0.58,-0.05,100.29,2.934232438420767,3.3424893769880306,-100.28370749331663
09:41:52,2.8512316142836385,2.7739742679370707,0.005482835740644234,-0.58,-0.13,100.25,2.9812316142836384,3.3539742679370708,-100.24451716425935
09:41:53,2.882241475448683,2.773245212613134,0.006257996916492624,-0.59,-0.12,100.26,3.0022414754486832,3.363245212613134,-100.25374200308352
09:41:54,2.9876771773083877,2.7410661519680337,0.008821544465154027,-0.59,-0.07,100.28,3.0576771773083875,3.3310661519680336,-100.27117845553485
09:41:55,3.0825839389735967,2.6697220525952874,0.010944713993183124,-0.55,0.03,100.32,3.052583938973597,3.219722052595287,-100.30905528600681
09:41:56,3.1255862106479517,2.5915872161217894,0.011706064709005943,-0.48,0.13,100.37,2.995586210647952,3.0715872161217894,-100.358293935291
09:41:57,3.1843662749159916,2.5166853527622837,0.012780868420848296,-0.41,0.2,100.42,2.9843662749159914,2.926685352762284,-100.40721913157915
09:41:58,3.205942700478676,2.499694624445586,0.013200563944600561,-0.37,0.24,100.45,2.965942700478676,2.8696946244455863,-100.43679943605541
09:41:59,3.191665260974114,2.537663772295345,0.013033340396115976,-0.38,0.23,100.49,2.961665260974114,2.9176637722953447,-100.47696665960387
09:42:00,3.12834887038651,2.6580938797922666,0.012007239925112158,-0.46,0.18,100.53,2.9483488703865097,3.1180938797922666,-100.51799276007489
09:42:01,3.129117127703065,2.805456471172714,0.012550560474118427,-0.59,0.12,100.59,3.009117127703065,3.395456471172714,-100.57744943952588
09:42:02,3.1156081461594907,2.9280231631466953,0.012630827189185073,-0.74,0.08,100.67,3.0356081461594906,3.668023163146695,-100.65736917281082
09:42:03,3.1946508922851335,3.016569644363215,0.0150817225259169,-0.85,0.1,100.75,3.0946508922851335,3.866569644363215,-100.73491827747408
09:42:04,3.291101183575542,3.03557517974841,0.017794850104381144,-0.91,0.17,100.8,3.1211011835755422,3.94557517974841,-100.78220514989562
09:42:05,3.4094167783680893,3.015826063805094,0.020907992992448596,-0.93,0.29,100.79,3.1194167783680893,3.9458260638050944,-100.76909200700756
09:42:06,3.551895957449479,2.993004611674595,0.024609796131886595,-0.92,0.42,100.73,3.131895957449479,3.913004611674595,-100.70539020386812
09:42:07,3.6328598133975043,2.9488232057000046,0.02643958673903155,-0.9,0.53,100.64,3.1028598133975045,3.8488232057000045,-100.61356041326097
09:42:08,3.638845364896497,2.956868342817398,0.02666302254858311,-0.89,0.59,100.52,3.048845364896497,3.846868342817398,-100.4933369774514
09:42:09,3.611918638974746,2.9372154516382314,0.02579313201259672,-0.87,0.58,100.4,3.031918638974746,3.8072154516382315,-100.37420686798741
09:42:10,3.4317256876371474,2.9124560438410465,0.020872159456349716,-0.83,0.49,100.3,2.941725687637147,3.7424560438410466,-100.27912784054365
09:42:11,3.2422207553364837,2.8362239514601755,0.01555268790029701,-0.75,0.34,100.22,2.902220755336484,3.5862239514601755,-100.2044473120997
09:42:12,3.0386733908986003,2.715030737841017,0.010011177375758804,-0.64,0.17,100.17,2.8686733908986004,3.355030737841017,-100.15998882262424
09:42:13,2.872827173410248,2.61524514784716,0.005813225623959707,-0.48,-0.01,100.16,2.8828271734102477,3.09524514784716,-100.15418677437604
09:42:14,2.745943621861473,2.491804584068086,0.0027864615071610346,-0.35,-0.14,100.18,2.885943621861473,2.841804584068086,-100.17721353849285
09:42:15,2.686920409892794,2.4397822735947656,0.0014700681848641695,-0.24,-0.23,100.23,2.916920409892794,2.679782273594766,-100.22852993181515
09:42:16,2.695305561554887,2.4428222677919558,0.0016547978496430893,-0.21,-0.25,100.31,2.945305561554887,2.6528222677919557,-100.30834520215036
09:42:17,2.80621294638005,2.4762253784261317,0.004134975121106283,-0.25,-0.19,100.41,2.9962129463800498,2.7262253784261317,-100.40586502487889
09:42:18,2.962950590179403,2.5851717155851546,0.0078806661712786,-0.34,-0.07,100.51,3.0329505901794027,2.9251717155851544,-100.50211933382873
09:42:19,3.1420874060826907,2.6315306292832608,0.012239606749213905,-0.45,0.08,100.59,3.0620874060826906,3.081530629283261,-100.57776039325078
09:42:20,3.3320729097243484,2.751167370448914,0.017396915670652068,-0.58,0.24,100.62,3.0920729097243482,3.331167370448914,-100.60260308432935
09:42:21,3.492374936564385,2.870864357308379,0.022183551141194965,-0.73,0.37,100.62,3.122374936564385,3.600864357308379,-100.59781644885881
09:42:22,3.558221276429477,3.0051785691725197,0.02486921010879011,-0.87,0.46,100.62,3.098221276429477,3.87517856917252,-100.59513078989121
09:42:23,3.611325419380565,3.096086082286972,0.027012356063226325,-0.99,0.51,100.64,3.101325419380565,4.086086082286972,-100.61298764393678
09:42:24,3.6116919441511888,3.1348241465860145,0.027323814496868888,-1.06,0.52,100.66,3.0916919441511888,4.194824146586015,-100.63267618550313
09:42:25,3.5551100172302275,3.0968419142784964,0.025452569170765393,-1.05,0.49,100.67,3.0651100172302277,4.146841914278497,-100.64454743082923
09:42:26,3.4320239106111265,3.0199551357767884,0.0215472509598888,-0.98,0.41,100.66,3.0220239106111264,3.9999551357767884,-100.63845274904011
09:42:27,3.2849052733741395,2.9435656344069048,0.017172687707247128,-0.88,0.31,100.64,2.9749052733741395,3.8235656344069047,-100.62282731229276
