Time,HDG,Pitch,Roll
8:45:58,116.21,0.02,-0.14
8:45:59,116.11,0.11,-0.24
8:46:00,116.01,0.19,-0.27
8:46:01,115.93,0.22,-0.26
8:46:02,115.89,0.21,-0.18
8:46:03,115.89,0.19,-0.06
8:46:04,115.90,0.17,0.11
8:46:05,115.94,0.14,0.29
8:46:06,115.98,0.11,0.48
8:46:07,115.98,0.08,0.58
8:46:08,115.97,0.02,0.60
8:46:09,115.95,-0.06,0.51
8:46:10,115.92,-0.18,0.35
8:46:11,115.93,-0.30,0.13
8:46:12,115.96,-0.40,-0.08
8:46:13,116.01,-0.43,-0.22
8:46:14,116.08,-0.36,-0.18
8:46:15,116.10,-0.19,-0.07
8:46:16,116.12,-0.01,0.04
8:46:17,116.15,0.17,0.15
8:46:18,116.17,0.35,0.26
8:46:19,116.12,0.44,0.38
8:46:20,116.07,0.43,0.44
8:46:21,116.00,0.34,0.43
8:46:22,115.95,0.24,0.34
8:46:23,115.86,0.08,0.20
8:46:24,115.77,-0.02,0.05
8:46:25,115.71,-0.07,-0.05
8:46:26,115.70,-0.16,-0.22
8:46:27,115.74,-0.21,-0.25
8:46:28,115.81,-0.21,-0.23
8:46:29,115.89,-0.21,-0.16
8:46:30,115.96,-0.19,-0.05
8:46:31,116.03,-0.15,0.09
8:46:32,116.13,-0.06,0.21
8:46:33,116.15,-0.06,0.44
8:46:34,116.17,-0.02,0.57
8:46:35,116.17,-0.02,0.62
8:46:36,116.17,-0.01,0.56
8:46:37,116.18,0.02,0.39
8:46:38,116.17,0.06,0.16
8:46:39,116.17,0.13,-0.08
8:46:40,116.10,0.27,-0.28
8:46:41,116.05,0.36,-0.37
8:46:42,116.01,0.41,-0.35
8:46:43,115.97,0.39,-0.22
8:46:44,115.94,0.26,-0.07
8:46:45,115.93,0.09,0.16
8:46:46,115.96,-0.12,0.35
8:46:47,116.02,-0.32,0.50
8:46:48,116.08,-0.45,0.46
8:46:49,116.14,-0.47,0.38
8:46:50,116.18,-0.40,0.25
8:46:51,116.20,-0.28,0.16
8:46:52,116.21,-0.09,0.04
8:46:53,116.23,0.05,-0.08
8:46:54,116.26,0.17,-0.06
8:46:55,116.27,0.19,-0.01
8:46:56,116.28,0.18,0.02
8:46:57,116.29,0.18,0.10
8:46:58,116.28,0.15,0.16
8:46:59,116.25,0.14,0.20
8:47:00,116.19,0.12,0.24
8:47:01,116.15,0.11,0.27
8:47:02,116.13,0.08,0.22
8:47:03,116.15,0.03,0.15
8:47:04,116.19,-0.01,0.04
8:47:05,116.25,-0.01,-0.07
8:47:06,116.29,-0.02,-0.13
8:47:07,116.33,-0.02,-0.14
8:47:08,116.36,-0.03,-0.09
8:47:09,116.39,-0.08,0.04
8:47:10,116.39,-0.14,0.18
8:47:11,116.37,-0.20,0.31
8:47:12,116.34,-0.25,0.46
8:47:13,116.32,-0.25,0.51
8:47:14,116.33,-0.21,0.49
8:47:15,116.35,-0.10,0.39
8:47:16,116.38,0.04,0.27
8:47:17,116.43,0.17,0.05
8:47:18,116.47,0.30,-0.12
8:47:19,116.52,0.40,-0.26
8:47:20,116.54,0.42,-0.30
8:47:21,116.52,0.39,-0.27
8:47:22,116.49,0.27,-0.17
8:47:23,116.45,0.10,-0.01
8:47:24,116.44,-0.08,0.15
8:47:25,116.44,-0.21,0.33
8:47:26,116.42,-0.30,0.43
8:47:27,116.42,-0.31,0.47
8:47:28,116.42,-0.25,0.42
8:47:29,116.43,-0.16,0.32
8:47:30,116.45,-0.10,0.19
8:47:31,116.49,-0.05,0.06
8:47:32,116.51,-0.07,-0.08
8:47:33,116.55,-0.12,-0.10
8:47:34,116.62,-0.10,-0.14
8:47:35,116.65,-0.13,-0.06
8:47:36,116.66,-0.06,0.05
8:47:37,116.62,0.05,0.15
8:47:38,116.56,0.22,0.29
8:47:39,116.50,0.34,0.40
8:47:40,116.44,0.43,0.41
8:47:41,116.42,0.41,0.34
8:47:42,116.45,0.31,0.23
8:47:43,116.51,0.19,0.08
8:47:44,116.60,0.06,-0.09
8:47:45,116.67,-0.03,-0.20
8:47:46,116.71,-0.09,-0.28
8:47:47,116.68,-0.12,-0.25
8:47:48,116.64,-0.15,-0.12
8:47:49,116.61,-0.20,0.11
8:47:50,116.58,-0.29,0.32
8:47:51,116.57,-0.35,0.57
8:47:52,116.58,-0.37,0.73
8:47:53,116.58,-0.32,0.73
8:47:54,116.57,-0.19,0.64
8:47:55,116.58,0.01,0.44
8:47:56,116.58,0.15,0.17
8:47:57,116.59,0.27,-0.12
8:47:58,116.62,0.37,-0.38
8:47:59,116.65,0.39,-0.52
8:48:00,116.70,0.39,-0.55
8:48:01,116.72,0.36,-0.47
8:48:02,116.72,0.31,-0.27
8:48:03,116.73,0.22,0.03
8:48:04,116.70,0.12,0.37
8:48:05,116.64,-0.02,0.55
8:48:06,116.63,-0.22,0.75
8:48:07,116.65,-0.38,0.76
8:48:08,116.67,-0.51,0.66
8:48:09,116.73,-0.55,0.45
8:48:10,116.77,-0.48,0.20
8:48:11,116.77,-0.31,-0.02
8:48:12,116.75,-0.05,-0.19
8:48:13,116.68,0.17,-0.33
8:48:14,116.62,0.32,-0.31
8:48:15,116.57,0.44,-0.25
8:48:16,116.58,0.37,-0.11
8:48:17,116.62,0.23,0.11
8:48:18,116.70,0.13,0.20
8:48:19,116.79,0.03,0.29
8:48:20,116.87,-0.08,0.38
8:48:21,116.96,-0.07,0.33
8:48:22,116.98,-0.01,0.22
8:48:23,116.94,0.10,0.11
8:48:24,116.86,0.18,0.02
8:48:25,116.76,0.20,-0.03
8:48:26,116.66,0.16,-0.03
8:48:27,116.60,0.04,0.01
8:48:28,116.59,-0.13,0.04
8:48:29,116.63,-0.28,0.09
8:48:30,116.68,-0.38,0.18
8:48:31,116.75,-0.40,0.25
8:48:32,116.81,-0.34,0.39
8:48:33,116.85,-0.21,0.37
8:48:34,116.90,-0.08,0.36
8:48:35,116.94,0.06,0.35
8:48:36,116.94,0.18,0.25
8:48:37,116.93,0.26,0.13
8:48:38,116.90,0.36,-0.02
8:48:39,116.84,0.40,-0.16
8:48:40,116.77,0.40,-0.24
8:48:41,116.73,0.35,-0.23
8:48:42,116.74,0.26,-0.17
8:48:43,116.79,0.11,-0.05
8:48:44,116.83,-0.00,0.06
8:48:45,116.95,-0.19,0.25
8:48:46,117.02,-0.27,0.30
8:48:47,117.08,-0.35,0.33
8:48:48,117.08,-0.36,0.36
8:48:49,117.05,-0.33,0.34
8:48:50,117.01,-0.25,0.32
8:48:51,116.96,-0.16,0.26
8:48:52,116.91,-0.04,0.20
8:48:53,116.86,0.07,0.14
8:48:54,116.80,0.19,0.07
8:48:55,116.74,0.26,0.04
8:48:56,116.74,0.27,0.05
8:48:57,116.78,0.21,0.06
8:48:58,116.91,0.12,0.01
8:48:59,117.04,0.02,-0.03
8:49:00,117.17,-0.08,-0.08
8:49:01,117.26,-0.06,-0.11
8:49:02,117.26,0.07,-0.05
8:49:03,117.18,0.22,0.03
8:49:04,117.01,0.34,0.14
8:49:05,116.84,0.33,0.33
8:49:06,116.74,0.16,0.44
8:49:07,116.70,-0.07,0.53
8:49:08,116.74,-0.38,0.54
8:49:09,116.82,-0.61,0.42
8:49:10,116.93,-0.69,0.28
8:49:11,116.99,-0.47,0.09
8:49:12,117.04,-0.25,-0.11
8:49:13,117.09,0.03,-0.14
8:49:14,117.15,0.32,-0.16
8:49:15,117.08,0.60,-0.15
8:49:16,117.00,0.68,-0.05
8:49:17,116.94,0.63,0.04
8:49:18,116.94,0.42,0.19
8:49:19,116.98,0.16,0.22
8:49:20,117.04,-0.05,0.23
8:49:21,117.16,-0.25,0.26
8:49:22,117.22,-0.28,0.26
8:49:23,117.25,-0.23,0.20
8:49:24,117.25,-0.15,0.18
8:49:25,117.24,-0.09,0.13
8:49:26,117.19,-0.03,0.07
8:49:27,117.15,-0.01,0.01
8:49:28,117.13,-0.04,-0.04
8:49:29,117.11,-0.09,-0.05
8:49:30,117.12,-0.11,-0.02
8:49:31,117.17,-0.13,0.07
8:49:32,117.22,-0.11,0.20
8:49:33,117.30,-0.07,0.33
8:49:34,117.35,-0.00,0.43
8:49:35,117.41,0.07,0.46
8:49:36,117.44,0.14,0.41
8:49:37,117.42,0.20,0.31
8:49:38,117.36,0.24,0.16
8:49:39,117.28,0.26,0.02
8:49:40,117.21,0.22,-0.10
8:49:41,117.18,0.14,-0.16
8:49:42,117.19,0.00,-0.14
8:49:43,117.27,-0.14,-0.14
8:49:44,117.32,-0.22,-0.15
8:49:45,117.43,-0.26,-0.12
8:49:46,117.54,-0.25,-0.05
8:49:47,117.61,-0.21,0.09
8:49:48,117.65,-0.15,0.23
8:49:49,117.63,-0.07,0.40
8:49:50,117.58,-0.02,0.58
8:49:51,117.49,0.03,0.70
8:49:52,117.39,0.05,0.72
8:49:53,117.30,0.06,0.60
8:49:54,117.25,0.05,0.35
8:49:55,117.25,0.05,0.02
8:49:56,117.29,0.09,-0.33
8:49:57,117.37,0.15,-0.58
8:49:58,117.44,0.21,-0.68
8:49:59,117.51,0.28,-0.60
8:50:00,117.56,0.29,-0.37
8:50:01,117.60,0.25,-0.01
8:50:02,117.62,0.10,0.30
8:50:03,117.65,-0.05,0.61
8:50:04,117.65,-0.23,0.79
8:50:05,117.61,-0.34,0.82
8:50:06,117.56,-0.38,0.66
8:50:07,117.51,-0.36,0.45
8:50:08,117.46,-0.25,0.19
8:50:09,117.44,-0.13,-0.07
8:50:10,117.45,-0.01,-0.26
8:50:11,117.50,0.07,-0.34
8:50:12,117.57,0.14,-0.37
8:50:13,117.63,0.18,-0.30
8:50:14,117.67,0.22,-0.15
8:50:15,117.65,0.24,0.06
8:50:16,117.62,0.22,0.31
8:50:17,117.58,0.16,0.50
8:50:18,117.55,0.09,0.61
8:50:19,117.50,0.01,0.60
8:50:20,117.46,-0.05,0.43
8:50:21,117.44,-0.08,0.21
8:50:22,117.43,-0.10,0.02
8:50:23,117.46,-0.07,-0.16
8:50:24,117.50,-0.05,-0.27
8:50:25,117.52,-0.04,-0.32
8:50:26,117.52,-0.04,-0.30
8:50:27,117.49,-0.06,-0.21
8:50:28,117.47,-0.11,-0.05
8:50:29,117.46,-0.17,0.14
8:50:30,117.49,-0.21,0.36
8:50:31,117.54,-0.19,0.53
8:50:32,117.53,-0.10,0.62
8:50:33,117.54,0.02,0.60
8:50:34,117.55,0.18,0.47
8:50:35,117.55,0.30,0.29
8:50:36,117.54,0.39,0.06
8:50:37,117.48,0.39,-0.13
8:50:38,117.40,0.32,-0.23
8:50:39,117.30,0.15,-0.25
8:50:40,117.21,-0.02,-0.24
8:50:41,117.17,-0.18,-0.05
8:50:42,117.22,-0.43,0.12
8:50:43,117.27,-0.54,0.17
8:50:44,117.34,-0.55,0.20
8:50:45,117.46,-0.43,0.23
8:50:46,117.49,-0.19,0.23
8:50:47,117.45,0.12,0.18
8:50:48,117.36,0.38,0.27
8:50:49,117.29,0.49,0.30
8:50:50,117.26,0.43,0.27
8:50:51,117.27,0.24,0.28
8:50:52,117.34,0.01,0.19
8:50:53,117.41,-0.22,0.09
8:50:54,117.46,-0.30,0.00
8:50:55,117.49,-0.25,-0.06
8:50:56,117.48,-0.09,-0.08
8:50:57,117.43,0.09,-0.03
8:50:58,117.31,0.28,0.05
8:50:59,117.21,0.34,0.13
8:51:00,117.12,0.33,0.21
8:51:01,117.06,0.20,0.24
8:51:02,117.04,0.02,0.26
8:51:03,117.04,-0.18,0.25
8:51:04,117.09,-0.33,0.23
8:51:05,117.15,-0.38,0.16
8:51:06,117.20,-0.34,0.11
8:51:07,117.26,-0.25,0.06
8:51:08,117.31,-0.12,-0.00
8:51:09,117.33,0.04,-0.07
8:51:10,117.35,0.20,-0.04
8:51:11,117.33,0.27,-0.03
8:51:12,117.28,0.31,0.02
8:51:13,117.23,0.31,0.09
8:51:14,117.18,0.26,0.20
8:51:15,117.15,0.15,0.28
8:51:16,117.16,0.01,0.35
8:51:17,117.17,-0.14,0.37
8:51:18,117.18,-0.25,0.32
8:51:19,117.17,-0.27,0.24
8:51:20,117.14,-0.25,0.15
8:51:21,117.11,-0.18,0.04
8:51:22,117.06,-0.07,-0.07
8:51:23,117.01,0.02,-0.13
8:51:24,116.97,0.08,-0.14
8:51:25,116.95,0.10,-0.13
8:51:26,116.97,0.06,-0.09
8:51:27,117.04,0.00,-0.05
8:51:28,117.12,-0.05,0.06
8:51:29,117.21,-0.05,0.15
8:51:30,117.26,-0.02,0.26
8:51:31,117.30,0.06,0.35
8:51:32,117.29,0.16,0.43
8:51:33,117.23,0.24,0.42
8:51:34,117.15,0.28,0.38
8:51:35,117.02,0.23,0.27
8:51:36,116.95,0.14,0.14
8:51:37,116.90,-0.00,-0.00
8:51:38,116.92,-0.16,-0.08
8:51:39,116.97,-0.28,-0.10
8:51:40,117.00,-0.32,-0.10
8:51:41,117.02,-0.29,-0.01
8:51:42,117.00,-0.21,0.06
8:51:43,116.94,-0.10,0.16
8:51:44,116.91,-0.03,0.22
8:51:45,116.91,-0.02,0.24
8:51:46,116.94,-0.04,0.24
8:51:47,117.02,-0.05,0.18
8:51:48,117.11,-0.01,0.11
8:51:49,117.18,0.08,0.06
8:51:50,117.20,0.25,0.06
8:51:51,117.16,0.40,0.06
8:51:52,117.09,0.48,0.12
8:51:53,117.02,0.43,0.22
8:51:54,116.98,0.23,0.32
8:51:55,116.96,0.02,0.31
8:51:56,116.95,-0.23,0.29
8:51:57,116.98,-0.47,0.28
8:51:58,117.00,-0.55,0.22
8:51:59,117.02,-0.47,0.11
8:52:00,117.00,-0.30,-0.05
8:52:01,116.95,-0.08,-0.10
8:52:02,116.89,0.14,-0.16
8:52:03,116.82,0.32,-0.06
8:52:04,116.77,0.36,0.02
8:52:05,116.76,0.29,0.17
8:52:06,116.78,0.17,0.25
8:52:07,116.87,0.00,0.29
8:52:08,116.95,-0.11,0.26
8:52:09,117.07,-0.21,0.18
8:52:10,117.15,-0.20,0.13
8:52:11,117.20,-0.11,0.06
8:52:12,117.20,0.03,0.02
8:52:13,117.18,0.16,0.02
8:52:14,117.13,0.22,0.03
8:52:15,117.06,0.23,0.08
8:52:16,116.98,0.20,0.17
8:52:17,116.90,0.12,0.27
8:52:18,116.83,0.01,0.38
8:52:19,116.80,-0.10,0.42
8:52:20,116.80,-0.23,0.43
8:52:21,116.85,-0.35,0.33
8:52:22,116.92,-0.41,0.18
8:52:23,117.00,-0.39,0.01
8:52:24,117.07,-0.23,-0.11
8:52:25,117.07,-0.05,-0.23
8:52:26,117.04,0.19,-0.22
8:52:27,116.99,0.41,-0.17
8:52:28,116.95,0.49,-0.06
8:52:29,116.94,0.46,0.07
8:52:30,116.95,0.33,0.19
8:52:31,116.99,0.16,0.29
8:52:32,117.05,-0.05,0.31
8:52:33,117.12,-0.22,0.35
8:52:34,117.18,-0.30,0.36
8:52:35,117.21,-0.35,0.34
8:52:36,117.20,-0.31,0.31
8:52:37,117.14,-0.19,0.24
8:52:38,117.02,-0.05,0.19
8:52:39,116.90,0.08,0.12
8:52:40,116.72,0.23,0.10
8:52:41,116.61,0.27,0.10
8:52:42,116.57,0.24,0.07
8:52:43,116.62,0.12,0.01
8:52:44,116.77,-0.02,-0.06
8:52:45,116.92,-0.15,-0.14
8:52:46,117.14,-0.23,-0.16
8:52:47,117.30,-0.20,-0.14
8:52:48,117.41,-0.06,-0.07
8:52:49,117.43,0.10,0.05
8:52:50,117.38,0.24,0.22
8:52:51,117.23,0.32,0.43
8:52:52,117.06,0.34,0.54
8:52:53,116.93,0.20,0.61
8:52:54,116.80,0.06,0.68
8:52:55,116.75,-0.14,0.52
8:52:56,116.78,-0.34,0.34
8:52:57,116.88,-0.46,0.06
8:52:58,116.98,-0.45,-0.23
8:52:59,117.05,-0.34,-0.47
8:53:00,117.07,-0.12,-0.48
8:53:01,117.06,0.13,-0.41
8:53:02,117.01,0.26,-0.26
8:53:03,116.96,0.35,0.02
8:53:04,116.94,0.36,0.23
8:53:05,116.92,0.29,0.43
8:53:06,116.92,0.21,0.50
8:53:07,116.97,0.11,0.49
8:53:08,117.01,0.03,0.39
8:53:09,117.06,-0.04,0.24
8:53:10,117.11,-0.13,0.12
8:53:11,117.16,-0.22,0.02
8:53:12,117.18,-0.30,-0.02
8:53:13,117.16,-0.34,-0.03
8:53:14,117.10,-0.32,0.01
8:53:15,117.04,-0.26,0.07
8:53:16,116.97,-0.14,0.15
8:53:17,116.90,0.01,0.24
8:53:18,116.86,0.20,0.28
8:53:19,116.81,0.38,0.30
8:53:20,116.78,0.48,0.26
8:53:21,116.80,0.50,0.21
8:53:22,116.86,0.40,0.12
8:53:23,116.92,0.24,0.06
8:53:24,116.96,0.06,-0.00
8:53:25,116.98,-0.13,-0.03
8:53:26,116.97,-0.30,-0.06
8:53:27,116.98,-0.39,0.01
8:53:28,117.00,-0.42,0.05
8:53:29,117.02,-0.39,0.07
8:53:30,117.04,-0.26,0.06
8:53:31,117.05,-0.08,0.07
8:53:32,117.03,0.10,0.11
8:53:33,116.98,0.32,0.17
8:53:34,116.91,0.41,0.25
8:53:35,116.86,0.37,0.33
8:53:36,116.81,0.22,0.38
8:53:37,116.77,0.00,0.41
8:53:38,116.75,-0.22,0.35
8:53:39,116.73,-0.36,0.27
8:53:40,116.71,-0.37,0.16
8:53:41,116.68,-0.28,0.05
8:53:42,116.66,-0.08,-0.06
8:53:43,116.64,0.15,-0.13
8:53:44,116.62,0.33,-0.22
8:53:45,116.63,0.42,-0.23
8:53:46,116.67,0.39,-0.19
8:53:47,116.73,0.26,-0.11
8:53:48,116.81,0.06,0.08
8:53:49,116.84,-0.13,0.20
8:53:50,116.86,-0.33,0.33
8:53:51,116.85,-0.41,0.40
8:53:52,116.80,-0.41,0.46
8:53:53,116.71,-0.31,0.49
8:53:54,116.56,-0.14,0.43
8:53:55,116.45,0.02,0.41
8:53:56,116.34,0.19,0.30
8:53:57,116.28,0.28,0.18
8:53:58,116.28,0.30,0.00
8:53:59,116.31,0.23,-0.17
8:54:00,116.39,0.18,-0.31
8:54:01,116.46,0.11,-0.38
8:54:02,116.53,0.06,-0.36
8:54:03,116.59,0.01,-0.23
8:54:04,116.61,0.01,-0.06
8:54:05,116.59,0.01,0.15
8:54:06,116.56,-0.01,0.33
8:54:07,116.51,-0.04,0.47
8:54:08,116.47,-0.08,0.56
8:54:09,116.40,-0.09,0.57
8:54:10,116.27,-0.09,0.56
8:54:11,116.14,-0.08,0.48
8:54:12,116.03,-0.11,0.38
8:54:13,115.96,-0.18,0.21
8:54:14,115.95,-0.27,0.02
8:54:15,116.00,-0.34,-0.18
8:54:16,116.07,-0.30,-0.29
8:54:17,116.12,-0.18,-0.40
8:54:18,116.12,0.14,-0.47
8:54:19,116.10,0.40,-0.33
8:54:20,116.04,0.65,-0.12
8:54:21,115.99,0.75,0.15
8:54:22,115.95,0.72,0.38
8:54:23,115.93,0.56,0.62
8:54:24,115.91,0.27,0.69
8:54:25,115.89,0.02,0.75
8:54:26,115.89,-0.24,0.53
8:54:27,115.88,-0.50,0.30
8:54:28,115.87,-0.76,0.07
8:54:29,115.93,-0.83,-0.15
8:54:30,115.98,-0.80,-0.28
8:54:31,115.99,-0.55,-0.32
8:54:32,115.87,-0.21,-0.19
8:54:33,115.76,0.13,-0.07
8:54:34,115.64,0.47,0.05
8:54:35,115.54,0.71,0.35
8:54:36,115.48,0.72,0.51
8:54:37,115.46,0.63,0.59
8:54:38,115.48,0.48,0.58
8:54:39,115.51,0.27,0.43
8:54:40,115.56,0.12,0.25
8:54:41,115.60,-0.06,-0.09
8:54:42,115.64,-0.16,-0.32
8:54:43,115.68,-0.26,-0.49
8:54:44,115.70,-0.30,-0.56
8:54:45,115.70,-0.33,-0.49
8:54:46,115.66,-0.31,-0.26
8:54:47,115.60,-0.25,0.06
8:54:48,115.51,-0.21,0.44
8:54:49,115.42,-0.12,0.76
8:54:50,115.32,-0.07,0.98
8:54:51,115.27,-0.07,1.00
8:54:52,115.23,-0.07,0.88
8:54:53,115.22,-0.05,0.57
8:54:54,115.20,-0.00,0.19
8:54:55,115.17,0.09,-0.15
8:54:56,115.07,0.24,-0.50
8:54:57,115.02,0.36,-0.70
8:54:58,114.97,0.43,-0.75
8:54:59,114.96,0.42,-0.64
8:55:00,115.00,0.33,-0.35
8:55:01,115.08,0.21,-0.03
8:55:02,115.15,0.09,0.29
8:55:03,115.23,-0.03,0.60
8:55:04,115.27,-0.12,0.77
8:55:05,115.28,-0.20,0.86
8:55:06,115.24,-0.28,0.79
8:55:07,115.15,-0.35,0.65
8:55:08,115.04,-0.41,0.45
8:55:09,114.91,-0.45,0.21
8:55:10,114.80,-0.44,-0.00
8:55:11,114.68,-0.38,-0.21
8:55:12,114.61,-0.26,-0.37
8:55:13,114.60,-0.04,-0.24
8:55:14,114.59,0.17,-0.15
8:55:15,114.58,0.38,-0.06
8:55:16,114.57,0.58,0.03
8:55:17,114.60,0.71,0.14
8:55:18,114.65,0.68,0.25
8:55:19,114.69,0.54,0.28
8:55:20,114.75,0.30,0.25
8:55:21,114.81,0.06,0.20
8:55:22,114.81,-0.13,0.13
8:55:23,114.82,-0.32,0.06
8:55:24,114.76,-0.42,0.10
8:55:25,114.65,-0.43,0.19
8:55:26,114.54,-0.43,0.29
8:55:27,114.41,-0.41,0.37
8:55:28,114.33,-0.39,0.46
8:55:29,114.25,-0.36,0.45
8:55:30,114.21,-0.29,0.37
8:55:31,114.18,-0.20,0.20
8:55:32,114.20,-0.06,0.03
8:55:33,114.22,0.13,-0.19
8:55:34,114.25,0.34,-0.28
8:55:35,114.24,0.46,-0.31
8:55:36,114.19,0.60,-0.26
8:55:37,114.14,0.62,-0.14
8:55:38,114.13,0.55,-0.01
8:55:39,114.15,0.39,0.20
8:55:40,114.12,0.23,0.33
8:55:41,114.12,0.06,0.37
8:55:42,114.12,-0.12,0.42
8:55:43,114.10,-0.21,0.38
8:55:44,114.07,-0.27,0.27
8:55:45,114.02,-0.33,0.17
8:55:46,113.98,-0.41,0.04
8:55:47,113.95,-0.47,-0.01
8:55:48,113.93,-0.53,-0.01
8:55:49,113.91,-0.53,0.04
8:55:50,113.86,-0.43,0.14
8:55:51,113.78,-0.21,0.23
8:55:52,113.66,0.05,0.26
8:55:53,113.55,0.33,0.31
8:55:54,113.44,0.54,0.29
8:55:55,113.40,0.64,0.19
8:55:56,113.44,0.63,0.01
8:55:57,113.51,0.53,-0.15
8:55:58,113.60,0.42,-0.28
8:55:59,113.72,0.25,-0.40
8:56:00,113.81,0.16,-0.38
8:56:01,113.86,0.10,-0.32
8:56:02,113.85,-0.00,-0.16
8:56:03,113.79,-0.18,0.17
8:56:04,113.71,-0.35,0.48
8:56:05,113.62,-0.52,0.78
8:56:06,113.53,-0.67,0.94
8:56:07,113.44,-0.72,0.97
8:56:08,113.33,-0.61,0.83
8:56:09,113.21,-0.38,0.50
8:56:10,113.10,-0.11,0.18
8:56:11,113.06,0.15,-0.14
8:56:12,112.97,0.42,-0.35
8:56:13,112.95,0.54,-0.52
8:56:14,112.96,0.53,-0.64
8:56:15,113.06,0.38,-0.55
8:56:16,113.17,0.22,-0.47
8:56:17,113.28,0.07,-0.38
8:56:18,113.41,-0.00,-0.13
8:56:19,113.46,0.03,0.18
8:56:20,113.43,0.14,0.46
8:56:21,113.35,0.27,0.73
8:56:22,113.25,0.33,0.93
8:56:23,113.12,0.22,0.97
8:56:24,113.07,-0.02,0.74
8:56:25,113.02,-0.26,0.51
8:56:26,112.97,-0.49,0.28
8:56:27,112.92,-0.73,0.04
8:56:28,112.96,-0.82,-0.19
8:56:29,113.00,-0.74,-0.27
8:56:30,112.98,-0.44,-0.19
8:56:31,112.96,-0.15,-0.11
8:56:32,112.93,0.15,-0.03
8:56:33,112.91,0.45,0.06
8:56:34,112.88,0.75,0.14
8:56:35,112.85,0.75,0.25
8:56:36,112.86,0.67,0.31
8:56:37,112.87,0.53,0.32
8:56:38,112.92,0.31,0.25
8:56:39,112.98,0.06,0.12
8:56:40,113.06,-0.13,-0.02
8:56:41,113.13,-0.30,-0.13
8:56:42,113.19,-0.37,-0.17
8:56:43,113.22,-0.40,-0.14
8:56:44,113.21,-0.35,-0.03
8:56:45,113.17,-0.27,0.17
8:56:46,113.07,-0.17,0.41
8:56:47,112.94,-0.06,0.63
8:56:48,112.79,0.02,0.79
8:56:49,112.68,0.05,0.81
8:56:50,112.61,0.02,0.70
8:56:51,112.60,-0.04,0.44
8:56:52,112.64,-0.09,0.14
8:56:53,112.72,-0.08,-0.21
8:56:54,112.83,-0.01,-0.50
8:56:55,112.93,0.11,-0.68
8:56:56,113.02,0.28,-0.76
8:56:57,113.06,0.42,-0.68
8:56:58,113.06,0.54,-0.49
8:56:59,113.03,0.57,-0.18
8:57:00,112.99,0.50,0.19
8:57:01,112.93,0.35,0.53
8:57:02,112.94,0.04,0.87
8:57:03,112.96,-0.31,1.03
8:57:04,112.99,-0.61,1.00
8:57:05,113.06,-0.82,0.87
8:57:06,113.10,-0.88,0.61
8:57:07,113.10,-0.76,0.30
8:57:08,113.03,-0.43,0.03
8:57:09,112.96,-0.11,-0.23
8:57:10,112.89,0.22,-0.50
8:57:11,112.87,0.43,-0.43
8:57:12,112.84,0.65,-0.36
8:57:13,112.84,0.69,-0.27
8:57:14,112.87,0.63,-0.12
8:57:15,112.91,0.49,-0.03
8:57:16,112.98,0.27,0.09
8:57:17,113.04,0.08,0.19
8:57:18,113.11,-0.12,0.24
8:57:19,113.18,-0.29,0.29
8:57:20,113.24,-0.38,0.27
8:57:21,113.27,-0.40,0.25
8:57:22,113.27,-0.35,0.18
8:57:23,113.26,-0.24,0.17
8:57:24,113.20,-0.12,0.15
8:57:25,113.13,0.04,0.20
8:57:26,113.05,0.11,0.29
8:57:27,113.00,0.12,0.37
8:57:28,112.99,0.05,0.41
8:57:29,113.03,-0.06,0.41
8:57:30,113.07,-0.18,0.28
8:57:31,113.13,-0.22,0.15
8:57:32,113.19,-0.17,-0.01
8:57:33,113.24,-0.07,-0.11
8:57:34,113.31,0.12,-0.15
8:57:35,113.32,0.29,-0.21
8:57:36,113.29,0.47,-0.18
8:57:37,113.26,0.55,-0.09
8:57:38,113.22,0.54,0.03
8:57:39,113.20,0.42,0.12
8:57:40,113.21,0.18,0.19
8:57:41,113.26,-0.10,0.25
8:57:42,113.33,-0.33,0.27
8:57:43,113.44,-0.55,0.25
8:57:44,113.53,-0.63,0.27
8:57:45,113.57,-0.59,0.32
8:57:46,113.57,-0.47,0.34
8:57:47,113.55,-0.17,0.33
8:57:48,113.50,0.00,0.33
8:57:49,113.47,0.09,0.37
8:57:50,113.46,0.20,0.33
8:57:51,113.45,0.25,0.22
8:57:52,113.45,0.24,0.11
8:57:53,113.45,0.24,-0.00
8:57:54,113.48,0.23,-0.10
8:57:55,113.52,0.22,-0.19
8:57:56,113.56,0.20,-0.22
8:57:57,113.60,0.17,-0.22
8:57:58,113.64,0.12,-0.15
8:57:59,113.69,0.06,-0.05
8:58:00,113.74,-0.03,0.09
8:58:01,113.76,-0.10,0.25
8:58:02,113.78,-0.18,0.40
8:58:03,113.77,-0.24,0.52
8:58:04,113.75,-0.28,0.57
8:58:05,113.74,-0.33,0.53
8:58:06,113.73,-0.35,0.44
8:58:07,113.76,-0.36,0.30
8:58:08,113.83,-0.30,0.15
8:58:09,113.91,-0.21,0.02
8:58:10,113.95,-0.02,-0.03
8:58:11,113.99,0.18,-0.08
8:58:12,114.03,0.38,-0.13
8:58:13,114.07,0.58,-0.18
8:58:14,114.05,0.62,-0.03
8:58:15,114.02,0.56,0.08
8:58:16,114.01,0.40,0.25
8:58:17,113.99,0.15,0.34
8:58:18,113.99,-0.09,0.28
