C12-260,306721.274,6692040.243,50.056,,24/11/2024 16:30:02.000
C12-261,306721.272,6692040.243,50.060,,24/11/2024 16:30:03.000
C12-262,306721.268,6692040.243,50.065,,24/11/2024 16:30:04.000
C12-263,306721.270,6692040.244,50.061,,24/11/2024 16:30:05.000
C12-264,306721.267,6692040.245,50.058,,24/11/2024 16:30:06.000
C12-265,306721.270,6692040.244,50.050,,24/11/2024 16:30:07.000
C12-266,306721.269,6692040.239,50.050,,24/11/2024 16:30:08.000
C12-267,306721.267,6692040.243,50.057,,24/11/2024 16:30:09.000
C12-268,306721.268,6692040.243,50.063,,24/11/2024 16:30:10.000
C12-269,306721.268,6692040.241,50.064,,24/11/2024 16:30:11.000
C12-270,306721.266,6692040.247,50.058,,24/11/2024 16:30:12.000
C12-271,306721.268,6692040.241,50.061,,24/11/2024 16:30:13.000
C12-272,306721.269,6692040.244,50.053,,24/11/2024 16:30:14.000
C12-273,306721.272,6692040.243,50.048,,24/11/2024 16:30:15.000
C12-274,306721.267,6692040.243,50.046,,24/11/2024 16:30:16.000
C12-275,306721.271,6692040.240,50.052,,24/11/2024 16:30:17.000
C12-276,306721.269,6692040.242,50.042,,24/11/2024 16:30:18.000
C12-277,306721.271,6692040.240,50.036,,24/11/2024 16:30:19.000
C12-278,306721.273,6692040.242,50.050,,24/11/2024 16:30:20.000
C12-279,306721.273,6692040.241,50.046,,24/11/2024 16:30:21.000
C12-280,306721.272,6692040.242,50.035,,24/11/2024 16:30:22.000
C12-281,306721.274,6692040.242,50.039,,24/11/2024 16:30:23.000
C12-282,306721.276,6692040.244,50.049,,24/11/2024 16:30:24.000
C12-283,306721.272,6692040.239,50.045,,24/11/2024 16:30:25.000
C12-284,306721.270,6692040.243,50.052,,24/11/2024 16:30:26.000
C12-285,306721.273,6692040.243,50.048,,24/11/2024 16:30:27.000
C12-286,306721.269,6692040.243,50.059,,24/11/2024 16:30:28.000
C12-287,306721.274,6692040.240,50.045,,24/11/2024 16:30:29.000
C12-288,306721.273,6692040.241,50.047,,24/11/2024 16:30:30.000
C12-289,306721.274,6692040.242,50.055,,24/11/2024 16:30:31.000
C12-290,306721.273,6692040.242,50.044,,24/11/2024 16:30:32.000
C12-291,306721.272,6692040.242,50.047,,24/11/2024 16:30:33.000
C12-292,306721.275,6692040.238,50.036,,24/11/2024 16:30:34.000
C12-293,306721.270,6692040.240,50.044,,24/11/2024 16:30:35.000
C12-294,306721.271,6692040.241,50.045,,24/11/2024 16:30:36.000
C12-295,306721.273,6692040.243,50.041,,24/11/2024 16:30:37.000
C12-296,306721.272,6692040.243,50.043,,24/11/2024 16:30:38.000
C12-297,306721.271,6692040.241,50.039,,24/11/2024 16:30:39.000
C12-298,306721.267,6692040.240,50.043,,24/11/2024 16:30:40.000
C12-299,306721.272,6692040.241,50.043,,24/11/2024 16:30:41.000
C12-300,306721.272,6692040.242,50.041,,24/11/2024 16:30:42.000
C12-301,306721.271,6692040.242,50.038,,24/11/2024 16:30:43.000
C12-302,306721.267,6692040.241,50.036,,24/11/2024 16:30:44.000
C12-303,306721.271,6692040.243,50.041,,24/11/2024 16:30:45.000
C12-304,306721.271,6692040.243,50.041,,24/11/2024 16:30:46.000
C12-305,306721.271,6692040.242,50.041,,24/11/2024 16:30:47.000
C12-306,306721.271,6692040.243,50.045,,24/11/2024 16:30:48.000
C12-307,306721.271,6692040.244,50.039,,24/11/2024 16:30:49.000
C12-308,306721.272,6692040.246,50.044,,24/11/2024 16:30:50.000
C12-309,306721.269,6692040.242,50.032,,24/11/2024 16:30:51.000
C12-310,306721.271,6692040.241,50.046,,24/11/2024 16:30:52.000
C12-311,306721.268,6692040.240,50.033,,24/11/2024 16:30:53.000
C12-312,306721.270,6692040.243,50.043,,24/11/2024 16:30:54.000
C12-313,306721.267,6692040.244,50.042,,24/11/2024 16:30:55.000
C12-314,306721.272,6692040.245,50.043,,24/11/2024 16:30:56.000
C12-315,306721.269,6692040.244,50.046,,24/11/2024 16:30:57.000
C12-316,306721.271,6692040.244,50.049,,24/11/2024 16:30:58.000
C12-317,306721.270,6692040.240,50.038,,24/11/2024 16:30:59.000
C12-318,306721.271,6692040.242,50.041,,24/11/2024 16:31:00.000
C12-319,306721.270,6692040.245,50.040,,24/11/2024 16:31:01.000
C12-320,306721.269,6692040.243,50.041,,24/11/2024 16:31:02.000
C12-321,306721.268,6692040.244,50.043,,24/11/2024 16:31:03.000
C12-322,306721.270,6692040.246,50.046,,24/11/2024 16:31:04.000
C12-323,306721.266,6692040.242,50.052,,24/11/2024 16:31:05.000
C12-324,306721.269,6692040.243,50.045,,24/11/2024 16:31:06.000
C12-325,306721.268,6692040.244,50.048,,24/11/2024 16:31:07.000
C12-326,306721.266,6692040.242,50.051,,24/11/2024 16:31:08.000
C12-327,306721.265,6692040.246,50.045,,24/11/2024 16:31:09.000
C12-328,306721.267,6692040.241,50.045,,24/11/2024 16:31:10.000
C12-329,306721.264,6692040.243,50.048,,24/11/2024 16:31:11.000
C12-330,306721.264,6692040.241,50.050,,24/11/2024 16:31:12.000
C12-331,306721.265,6692040.242,50.052,,24/11/2024 16:31:13.000
C12-332,306721.265,6692040.243,50.042,,24/11/2024 16:31:14.000
C12-333,306721.264,6692040.243,50.051,,24/11/2024 16:31:15.000
C12-334,306721.266,6692040.242,50.050,,24/11/2024 16:31:16.000
